VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
5314,2645,Rakesh Gowda,41,M,0
5315,2646,Arun Kulkarni,30,M,0
5316,2647,Shivakumar Gowda,34,M,0
5317,2647,Bhagya Reddy,53,F,0
5318,2647,Pooja Bhat,79,F,0
5319,2648,Kiran Hegde,30,M,0
5320,2648,Bhagya Reddy,72,F,0
5321,2648,Rekha Hiremath,34,F,0
5322,2649,Shruthi Bhat,25,F,0
5323,2649,Darshan Kumar,35,M,0
5324,2649,Karthik Singh,63,M,0
5325,2650,Asha Patil,71,F,0
5326,2650,Roopa Joshi,67,T,0
5327,2650,Pradeep Singh,79,M,0
5328,2651,Pradeep Singh,25,M,0
5329,2652,Ramesh Desai,44,M,0
5330,2652,Vinay Singh,27,M,0
5331,2652,Meghana Gowda,55,F,0
5332,2653,Sudeep Gowda,74,M,0
5333,2653,Nithin Bhat,56,M,0
5334,2653,Ramesh Kulkarni,40,M,0
5335,2654,Anil Shetty,47,M,0
5336,2654,Bhagya Hegde,61,F,0
5337,2654,Arun Desai,59,M,0
5338,2655,Darshan Kulkarni,35,M,0
5339,2655,Sahana Kumar,42,F,0
5340,2656,Santosh Joshi,55,M,0
5341,2656,Sudeep Bhat,41,M,0
5342,2657,Ramya Yadav,62,T,0
5343,2658,Karthik Reddy,76,M,0
5344,2659,Anil Singh,41,M,0
5345,2660,Pradeep Kulkarni,49,M,0
5346,2660,Rekha Joshi,57,F,0
5347,2660,Anil Singh,27,M,0
5348,2661,Prakash Hegde,20,M,0
5349,2661,Divya Hegde,57,F,0
5350,2661,Geetha Singh,23,F,0
5351,2662,Ramya Singh,56,F,0
5352,2663,Roopa Shetty,26,F,0
5353,2663,Ramya Desai,70,F,0
5354,2664,Roopa Yadav,37,F,0
5355,2665,Sudeep Singh,26,M,0
5356,2665,Suma Yadav,66,F,0
5357,2666,Roopa Kulkarni,70,F,0
5358,2666,Prakash Reddy,41,M,0
5359,2667,Rekha Bhat,34,F,0
5360,2667,Kiran Hiremath,25,M,0
5361,2668,Basavaraj Gowda,36,M,0
5362,2668,Vijay Bhat,79,M,0
5363,2668,Meghana Desai,19,F,0
5364,2669,Rakesh Singh,47,M,0
5365,2669,Suresh Hiremath,44,M,0
5366,2670,Sangeetha Patil,29,F,0
5367,2670,Vijay Bhat,23,M,0
5368,2670,Santosh Bhat,32,M,0
5369,2671,Shruthi Sharma,34,F,0
5370,2672,Swathi Kulkarni,57,F,0
5371,2672,Sahana Rao,68,F,0
5372,2673,Karthik Patil,47,T,0
5373,2673,Suresh Shetty,32,M,0
5374,2674,Roopa Naik,42,F,0
5375,2674,Rakesh Naik,47,M,0
5376,2674,Bhagya Hegde,46,F,0
5377,2675,Kavya Reddy,19,F,0
5378,2675,Karthik Yadav,79,M,0
5379,2676,Nithin Hiremath,75,M,0
5380,2677,Asha Shetty,22,F,0
5381,2677,Ramesh Naik,78,M,0
5382,2678,Kiran Patil,58,M,0
5383,2678,Anusha Naik,49,F,0
5384,2679,Prakash Hiremath,51,M,0
5385,2679,Anusha Rao,41,F,0
5386,2679,Anusha Naik,52,F,0
5387,2680,Sahana Yadav,29,F,0
5388,2680,Abhishek Sharma,41,M,0
5389,2680,Arun Singh,65,M,0
5390,2681,Shruthi Reddy,35,F,0
5391,2682,Sangeetha Shetty,38,F,0
5392,2683,Sudeep Patil,31,M,0
5393,2684,Vinay Gowda,36,M,0
5394,2684,Mahesh Joshi,40,M,0
5395,2685,Sudeep Sharma,54,M,0
5396,2685,Arun Kulkarni,30,M,0
5397,2685,Darshan Joshi,24,M,0
5398,2686,Arun Shetty,43,M,0
5399,2686,Vijay Singh,32,M,0
5400,2687,Ramya Kulkarni,43,F,0
5401,2687,Mahesh Hegde,38,M,0
5402,2687,Karthik Sharma,54,M,0
5403,2688,Manjunath Hegde,38,M,0
5404,2689,Sangeetha Shetty,69,F,0
5405,2690,Suresh Yadav,26,M,0
5406,2690,Anil Gowda,69,M,0
5407,2691,Nithin Kumar,55,M,0
5408,2691,Sangeetha Hiremath,34,F,0
5409,2691,Manjunath Reddy,77,M,0
5410,2692,Kavya Desai,32,F,0
5411,2692,Prakash Bhat,58,M,0
5412,2692,Pooja Rao,54,F,0
5413,2693,Sunil Bhat,46,M,0
5414,2694,Ramesh Hegde,75,M,0
5415,2694,Vijay Singh,40,M,0
5416,2695,Kiran Yadav,34,M,0
5417,2695,Nithin Joshi,29,M,0
5418,2695,Pradeep Naik,67,M,0
5419,2696,Nithin Shetty,73,M,0
5420,2697,Santosh Hegde,43,M,0
5421,2698,Shivakumar Bhat,77,M,0
5422,2698,Puneeth Kulkarni,50,M,0
5423,2698,Divya Bhat,32,F,0
5424,2699,Santosh Kulkarni,47,M,0
5425,2700,Kiran Yadav,22,M,0
5426,2701,Kavya Hegde,18,T,0
5427,2701,Ramesh Reddy,57,M,0
5428,2701,Basavaraj Kulkarni,46,M,0
5429,2702,Puneeth Joshi,18,M,0
5430,2702,Kiran Yadav,53,M,0
5431,2703,Bhagya Kumar,34,F,0
5432,2703,Arun Bhat,56,M,0
5433,2704,Bhagya Shetty,42,F,0
5434,2705,Swathi Sharma,20,F,0
5435,2705,Rekha Yadav,29,F,0
5436,2706,Manjunath Bhat,53,M,0
5437,2706,Bhagya Rao,52,F,0
5438,2706,Karthik Kumar,23,M,0
5439,2707,Roopa Shetty,60,F,0
5440,2707,Basavaraj Sharma,28,M,0
5441,2707,Abhishek Joshi,47,M,0
5442,2708,Mahesh Sharma,79,M,0
5443,2708,Sudeep Kumar,34,M,0
5444,2709,Sunil Patil,67,M,0
5445,2709,Manjunath Shetty,64,M,0
5446,2710,Darshan Hegde,21,M,0
5447,2710,Nithin Reddy,48,M,0
5448,2711,Suma Shetty,30,F,0
5449,2711,Darshan Singh,78,M,0
5450,2712,Vinay Bhat,42,M,0
5451,2712,Sudeep Patil,48,M,0
5452,2712,Basavaraj Desai,46,M,0
5453,2713,Santosh Bhat,22,M,0
5454,2713,Basavaraj Gowda,53,M,0
5455,2713,Divya Yadav,70,F,0
5456,2714,Darshan Desai,74,M,0
5457,2714,Pooja Hiremath,68,F,0
5458,2714,Rekha Shetty,74,F,0
5459,2715,Suresh Hegde,57,M,0
5460,2716,Shivakumar Gowda,25,M,0
5461,2717,Puneeth Patil,37,M,0
5462,2717,Anil Yadav,70,M,0
5463,2717,Rashmi Desai,24,F,0
5464,2718,Anil Yadav,53,M,0
5465,2719,Basavaraj Naik,44,M,0
5466,2720,Nithin Desai,55,T,0
5467,2720,Rekha Yadav,70,F,0
5468,2720,Prakash Desai,77,M,0
5469,2721,Asha Desai,54,F,0
5470,2722,Pooja Reddy,56,F,0
5471,2723,Shilpa Yadav,64,F,0
5472,2724,Mahesh Reddy,35,M,0
5473,2724,Shilpa Yadav,53,F,0
5474,2724,Suresh Naik,45,M,0
5475,2725,Karthik Bhat,46,M,0
5476,2725,Mahesh Kumar,60,M,0
5477,2725,Anil Singh,79,M,0
5478,2726,Rakesh Reddy,74,M,0
5479,2726,Shivakumar Rao,21,M,0
5480,2726,Sunil Reddy,77,M,0
5481,2727,Bhagya Shetty,40,F,0
5482,2728,Prakash Shetty,30,M,0
5483,2728,Santosh Shetty,65,M,0
5484,2728,Sudeep Reddy,72,T,0
5485,2729,Meghana Hiremath,51,F,0
5486,2729,Santosh Sharma,68,M,0
5487,2729,Vijay Bhat,37,M,0
5488,2730,Abhishek Desai,79,M,0
5489,2730,Asha Singh,67,F,0
5490,2730,Sahana Singh,24,F,0
5491,2731,Pooja Bhat,38,F,0
5492,2731,Karthik Shetty,31,T,0
5493,2732,Basavaraj Yadav,60,M,0
5494,2733,Arun Bhat,46,M,0
5495,2733,Sunil Reddy,44,M,0
5496,2733,Prakash Sharma,71,M,0
5497,2734,Prakash Desai,59,M,0
5498,2735,Kavya Singh,33,F,0
5499,2735,Shivakumar Bhat,60,M,0
5500,2735,Rashmi Gowda,55,T,0
5501,2736,Asha Singh,34,T,0
5502,2737,Geetha Hiremath,56,F,1
5503,2737,Kiran Reddy,18,M,0
5504,2737,Divya Rao,64,F,0
5505,2738,Divya Patil,28,F,0
5506,2738,Roopa Hiremath,18,F,0
5507,2739,Karthik Yadav,38,M,0
5508,2739,Prakash Patil,43,M,0
5509,2739,Karthik Desai,26,M,0
5510,2740,Rashmi Sharma,18,F,0
5511,2741,Suresh Joshi,62,M,0
5512,2741,Puneeth Kumar,64,M,0
5513,2741,Asha Joshi,47,F,0
5514,2742,Anusha Kulkarni,36,F,0
5515,2742,Sudeep Rao,23,M,0
5516,2742,Swathi Sharma,20,F,0
5517,2743,Rashmi Naik,49,F,0
5518,2743,Pradeep Singh,25,M,0
5519,2744,Kiran Yadav,50,M,0
5520,2744,Ramya Bhat,32,F,0
5521,2745,Basavaraj Hiremath,42,M,0
5522,2745,Nithin Desai,58,M,0
5523,2746,Kiran Desai,48,M,0
5524,2747,Kavya Joshi,29,F,0
5525,2747,Geetha Bhat,65,F,0
5526,2747,Suresh Yadav,73,M,0
5527,2748,Shilpa Singh,55,F,0
5528,2749,Santosh Sharma,52,M,0
5529,2749,Pooja Singh,78,F,0
5530,2749,Divya Patil,65,F,0
5531,2750,Meghana Desai,77,F,0
5532,2750,Suresh Patil,24,M,0
5533,2751,Meghana Rao,49,F,0
5534,2752,Suma Kulkarni,35,F,0
5535,2753,Sudeep Sharma,63,M,0
5536,2753,Darshan Sharma,35,M,0
5537,2754,Swathi Sharma,43,F,0
5538,2754,Meghana Naik,47,F,0
5539,2754,Arun Yadav,36,M,0
5540,2755,Asha Gowda,33,F,0
5541,2755,Santosh Kumar,68,M,0
5542,2756,Vinay Bhat,65,M,0
5543,2756,Vinay Hiremath,22,M,0
5544,2757,Swathi Hiremath,65,F,0
5545,2757,Vijay Desai,19,M,0
5546,2757,Swathi Hiremath,70,F,0
5547,2758,Suma Kulkarni,39,F,0
5548,2758,Pradeep Shetty,79,M,0
5549,2758,Karthik Reddy,47,M,0
5550,2759,Sudeep Patil,63,M,0
5551,2759,Sunil Singh,34,M,0
5552,2760,Divya Yadav,62,F,0
5553,2761,Asha Gowda,28,F,0
5554,2761,Puneeth Bhat,79,M,0
5555,2761,Darshan Rao,51,M,0
5556,2762,Sangeetha Kumar,50,F,0
5557,2762,Asha Hegde,53,F,0
5558,2763,Bhagya Rao,57,F,0
5559,2763,Nithin Rao,35,M,0
5560,2763,Karthik Shetty,63,M,0
5561,2764,Pradeep Naik,79,M,0
5562,2765,Rekha Rao,27,F,0
5563,2765,Roopa Rao,68,F,0
5564,2766,Puneeth Shetty,63,M,0
5565,2766,Puneeth Bhat,45,M,0
5566,2766,Karthik Kulkarni,69,M,0
5567,2767,Vijay Reddy,33,M,0
5568,2767,Shruthi Hegde,48,F,0
5569,2768,Geetha Hegde,38,F,0
5570,2768,Divya Kumar,28,F,1
5571,2769,Ramya Singh,26,F,0
5572,2769,Rakesh Hegde,68,M,0
5573,2769,Santosh Naik,58,M,0
5574,2770,Prakash Hiremath,50,M,0
5575,2771,Kiran Yadav,49,M,0
5576,2772,Divya Shetty,38,F,0
5577,2772,Santosh Kumar,61,M,0
5578,2773,Prakash Desai,50,M,0
5579,2773,Basavaraj Singh,43,M,0
5580,2774,Rashmi Desai,47,F,0
5581,2775,Ramesh Bhat,66,M,0
5582,2775,Abhishek Joshi,64,M,0
5583,2776,Rekha Patil,53,F,0
5584,2776,Darshan Hegde,53,M,0
5585,2777,Shivakumar Patil,41,M,0
5586,2778,Rekha Hiremath,46,F,0
5587,2779,Karthik Reddy,32,M,0
5588,2780,Santosh Gowda,29,M,0
5589,2781,Suresh Shetty,50,M,0
5590,2781,Karthik Patil,40,M,0
5591,2781,Abhishek Shetty,28,M,0
5592,2782,Puneeth Hegde,69,M,0
5593,2783,Swathi Reddy,74,F,0
5594,2783,Rekha Desai,32,F,0
5595,2784,Abhishek Kulkarni,28,M,0
5596,2784,Santosh Sharma,46,M,0
5597,2784,Basavaraj Sharma,44,M,0
5598,2785,Vijay Patil,48,M,0
5599,2786,Meghana Naik,50,F,0
5600,2786,Shilpa Shetty,66,F,0
5601,2787,Kiran Sharma,26,M,0
5602,2788,Karthik Sharma,29,M,0
5603,2789,Anil Hiremath,24,T,0
5604,2789,Meghana Shetty,64,F,0
5605,2789,Meghana Desai,34,F,0
5606,2790,Sudeep Shetty,55,M,0
5607,2790,Sudeep Sharma,38,M,0
5608,2791,Vijay Kumar,25,M,0
5609,2792,Suresh Naik,38,M,0
5610,2793,Manjunath Rao,60,M,0
5611,2793,Shruthi Hiremath,54,F,0
5612,2794,Pooja Bhat,58,F,0
5613,2794,Geetha Desai,47,F,0
5614,2795,Meghana Sharma,21,F,0
5615,2795,Mahesh Joshi,18,M,0
5616,2795,Nithin Gowda,57,M,0
5617,2796,Manjunath Singh,53,M,0
5618,2797,Abhishek Hiremath,57,M,0
5619,2797,Bhagya Bhat,51,F,0
5620,2798,Shivakumar Desai,42,M,0
5621,2798,Rakesh Naik,61,M,0
5622,2799,Divya Singh,36,F,0
5623,2799,Anusha Hegde,30,F,0
5624,2799,Shruthi Yadav,45,F,0
5625,2800,Kavya Bhat,38,F,0
5626,2800,Rekha Yadav,48,F,0
5627,2801,Shilpa Naik,19,F,0
5628,2801,Meghana Naik,76,F,0
5629,2801,Suma Singh,63,F,0
5630,2802,Vijay Hegde,57,M,0
5631,2803,Anusha Bhat,44,F,0
5632,2803,Geetha Yadav,47,F,0
5633,2804,Asha Shetty,24,F,0
5634,2804,Darshan Yadav,68,M,0
5635,2805,Suresh Joshi,52,M,0
5636,2805,Basavaraj Patil,32,M,0
5637,2806,Kavya Rao,21,F,0
5638,2807,Divya Sharma,62,F,0
5639,2808,Pooja Naik,80,F,0
5640,2809,Kiran Reddy,57,M,0
5641,2809,Darshan Shetty,54,M,0
5642,2810,Vijay Hegde,54,M,0
5643,2811,Pradeep Sharma,47,M,0
5644,2811,Darshan Reddy,66,M,1
5645,2811,Rekha Naik,65,T,0
5646,2812,Shivakumar Sharma,31,M,0
5647,2812,Vijay Joshi,54,M,0
5648,2812,Ramesh Shetty,50,M,0
5649,2813,Rashmi Hiremath,37,F,0
5650,2813,Kiran Naik,50,M,0
5651,2813,Shruthi Desai,38,F,0
5652,2814,Shruthi Hiremath,34,F,0
5653,2814,Nithin Rao,47,M,0
5654,2815,Karthik Kumar,61,M,0
5655,2815,Vinay Sharma,50,M,0
5656,2815,Vinay Yadav,34,M,0
5657,2816,Santosh Sharma,48,M,0
5658,2816,Arun Singh,67,M,0
5659,2816,Karthik Shetty,18,M,0
5660,2817,Basavaraj Hiremath,33,M,0
5661,2818,Santosh Rao,56,M,0
5662,2819,Prakash Desai,36,M,0
5663,2819,Mahesh Singh,64,M,0
5664,2819,Suma Gowda,26,F,0
5665,2820,Vijay Reddy,27,M,0
5666,2820,Shruthi Joshi,28,F,0
5667,2821,Nithin Sharma,30,M,0
5668,2822,Pradeep Shetty,52,M,0
5669,2823,Divya Hegde,55,F,0
5670,2823,Ramya Singh,52,F,0
5671,2823,Kavya Sharma,43,F,0
5672,2824,Arun Joshi,52,M,0
5673,2825,Suma Patil,74,F,0
5674,2825,Divya Shetty,65,F,0
5675,2826,Manjunath Bhat,51,M,0
5676,2826,Divya Yadav,51,F,0
5677,2827,Kiran Gowda,37,M,0
5678,2827,Pradeep Patil,49,T,0
5679,2827,Asha Patil,76,F,0
5680,2828,Nithin Kumar,19,M,0
5681,2828,Shivakumar Shetty,20,T,0
5682,2829,Sunil Naik,48,M,0
5683,2829,Shruthi Reddy,47,F,0
5684,2830,Kavya Hegde,80,F,0
5685,2830,Shivakumar Singh,65,M,0
5686,2830,Shilpa Patil,52,F,0
5687,2831,Divya Bhat,56,F,0
5688,2832,Darshan Kumar,54,M,0
5689,2833,Nithin Reddy,38,M,0
5690,2833,Geetha Naik,56,F,0
5691,2833,Bhagya Bhat,37,F,0
5692,2834,Abhishek Kulkarni,58,M,0
5693,2835,Meghana Joshi,76,F,0
5694,2835,Meghana Reddy,31,F,0
5695,2836,Vinay Singh,39,M,0
5696,2836,Swathi Reddy,45,F,0
5697,2836,Karthik Reddy,51,M,0
5698,2837,Shruthi Sharma,75,F,0
5699,2838,Karthik Yadav,52,M,0
5700,2838,Mahesh Hiremath,35,M,0
5701,2839,Karthik Hiremath,35,M,0
5702,2840,Rakesh Singh,29,M,0
5703,2840,Nithin Gowda,70,M,0
5704,2840,Bhagya Shetty,57,F,0
5705,2841,Santosh Joshi,39,M,0
5706,2841,Manjunath Sharma,35,M,0
5707,2841,Karthik Kulkarni,61,M,0
5708,2842,Geetha Desai,43,F,0
5709,2843,Santosh Bhat,31,M,0
5710,2843,Abhishek Shetty,27,M,0
5711,2844,Shivakumar Rao,55,M,0
5712,2844,Kiran Kumar,44,M,0
5713,2845,Anil Yadav,78,M,0
5714,2845,Pradeep Naik,50,M,0
5715,2846,Sunil Sharma,57,M,0
5716,2846,Darshan Desai,46,M,0
5717,2847,Karthik Joshi,60,M,0
5718,2848,Bhagya Joshi,79,F,0
5719,2848,Shruthi Sharma,21,F,0
5720,2849,Geetha Yadav,43,F,0
5721,2849,Sangeetha Desai,44,F,0
5722,2850,Shivakumar Kumar,77,M,0
5723,2850,Sahana Gowda,34,F,0
5724,2851,Sangeetha Shetty,59,F,0
5725,2851,Karthik Sharma,71,M,0
5726,2852,Geetha Desai,41,F,0
5727,2852,Puneeth Patil,44,M,0
5728,2853,Pradeep Bhat,75,M,0
5729,2854,Sudeep Singh,50,M,0
5730,2855,Sahana Patil,50,F,0
5731,2855,Vijay Kumar,38,M,0
5732,2856,Ramya Shetty,73,F,0
5733,2856,Ramya Singh,57,F,0
5734,2856,Swathi Shetty,70,F,1
5735,2857,Vinay Hegde,60,M,0
5736,2857,Roopa Bhat,47,F,0
5737,2858,Bhagya Naik,45,F,0
5738,2859,Pooja Joshi,37,F,0
5739,2859,Santosh Kulkarni,47,M,0
5740,2859,Anusha Bhat,39,F,0
5741,2860,Kavya Gowda,34,F,0
5742,2860,Mahesh Bhat,37,M,0
5743,2860,Rekha Singh,59,F,0
5744,2861,Ramesh Desai,76,M,0
5745,2861,Anusha Reddy,59,F,0
5746,2861,Anil Naik,68,M,0
5747,2862,Puneeth Kulkarni,36,M,0
5748,2862,Sudeep Kulkarni,30,T,0
5749,2863,Suresh Desai,70,M,0
5750,2863,Arun Bhat,53,M,0
5751,2863,Ramesh Sharma,34,M,0
5752,2864,Mahesh Desai,66,M,0
5753,2864,Abhishek Kulkarni,29,M,0
5754,2865,Karthik Reddy,43,M,0
5755,2865,Shivakumar Sharma,45,M,0
5756,2865,Basavaraj Rao,20,M,0
5757,2866,Shruthi Bhat,28,F,0
5758,2866,Arun Hegde,64,M,0
5759,2867,Shilpa Reddy,67,F,0
5760,2867,Rakesh Joshi,73,M,0
5761,2867,Shilpa Shetty,67,F,0
5762,2868,Vijay Reddy,48,M,0
5763,2868,Kiran Hiremath,20,M,0
5764,2868,Shilpa Joshi,52,F,0
5765,2869,Shivakumar Desai,58,M,0
5766,2869,Suresh Gowda,43,M,0
5767,2869,Prakash Reddy,43,M,0
5768,2870,Santosh Patil,55,M,0
5769,2870,Nithin Yadav,39,M,0
5770,2871,Mahesh Reddy,75,M,0
5771,2871,Santosh Sharma,69,M,0
5772,2872,Rashmi Sharma,35,F,0
5773,2872,Pradeep Rao,60,M,0
5774,2873,Rashmi Reddy,50,F,0
5775,2874,Nithin Patil,39,M,0
5776,2874,Mahesh Reddy,37,M,0
5777,2874,Shivakumar Reddy,27,M,0
5778,2875,Darshan Reddy,53,M,0
5779,2875,Karthik Patil,49,M,0
5780,2875,Ramya Kumar,51,F,0
5781,2876,Nithin Hegde,43,M,0
5782,2876,Prakash Yadav,65,M,0
5783,2876,Shivakumar Hiremath,31,M,0
5784,2877,Mahesh Kulkarni,32,M,0
5785,2877,Basavaraj Reddy,32,M,0
5786,2878,Basavaraj Reddy,48,M,0
5787,2879,Puneeth Gowda,27,M,0
5788,2879,Anusha Kulkarni,74,F,0
5789,2880,Abhishek Singh,56,M,0
5790,2881,Pradeep Gowda,71,M,0
5791,2881,Sudeep Naik,54,M,0
5792,2882,Vinay Sharma,18,M,0
5793,2883,Nithin Shetty,60,M,0
5794,2884,Suresh Yadav,20,M,0
5795,2884,Mahesh Naik,40,M,0
5796,2884,Divya Yadav,31,T,0
5797,2885,Arun Sharma,56,M,0
5798,2885,Ramesh Kulkarni,35,M,0
5799,2885,Anil Joshi,55,M,0
5800,2886,Pooja Yadav,55,F,0
5801,2886,Shruthi Shetty,41,F,0
5802,2887,Suma Joshi,19,F,0
5803,2887,Santosh Hegde,51,M,0
5804,2888,Ramesh Patil,46,M,0
5805,2888,Puneeth Bhat,39,M,0
5806,2889,Santosh Kulkarni,26,M,0
5807,2889,Vinay Rao,22,M,0
5808,2889,Asha Singh,49,F,0
5809,2890,Suresh Sharma,54,M,0
5810,2890,Sudeep Hiremath,53,M,0
5811,2891,Suresh Naik,38,M,0
5812,2892,Asha Yadav,32,F,0
5813,2893,Manjunath Yadav,30,M,0
5814,2894,Sudeep Rao,40,M,0
5815,2895,Karthik Reddy,21,M,0
5816,2896,Sunil Hiremath,43,M,0
5817,2896,Rashmi Singh,24,F,0
5818,2897,Roopa Rao,33,F,0
5819,2898,Pradeep Desai,62,M,0
5820,2898,Kiran Naik,28,M,0
5821,2899,Suresh Kumar,41,M,0
5822,2899,Bhagya Joshi,40,F,0
5823,2900,Ramesh Sharma,80,M,0
5824,2900,Arun Patil,53,M,0
5825,2900,Pradeep Naik,35,M,0
5826,2901,Darshan Bhat,46,M,0
5827,2901,Pooja Sharma,53,F,0
5828,2902,Kiran Shetty,34,M,0
5829,2903,Shilpa Sharma,35,F,0
5830,2904,Asha Reddy,19,F,0
5831,2904,Vijay Yadav,77,M,0
5832,2905,Asha Bhat,44,F,0
5833,2906,Vijay Kulkarni,60,M,0
5834,2906,Rashmi Rao,35,F,0
5835,2907,Rekha Singh,24,F,0
5836,2907,Meghana Desai,65,F,0
5837,2907,Sahana Desai,58,F,0
5838,2908,Sudeep Kumar,51,M,0
5839,2908,Nithin Rao,43,M,0
5840,2908,Kavya Desai,52,F,0
5841,2909,Pooja Sharma,42,F,0
5842,2909,Anusha Reddy,39,F,0
5843,2909,Vijay Desai,58,M,0
5844,2910,Ramesh Desai,59,M,0
5845,2910,Pradeep Hiremath,41,M,0
5846,2910,Kavya Reddy,68,F,0
5847,2911,Mahesh Bhat,34,M,0
5848,2912,Darshan Gowda,19,M,0
5849,2912,Suresh Bhat,59,M,0
5850,2913,Kiran Sharma,38,M,0
5851,2913,Swathi Kumar,34,F,0
5852,2914,Arun Hegde,68,M,0
5853,2914,Kiran Kulkarni,80,M,0
5854,2915,Bhagya Kulkarni,43,F,0
5855,2915,Shilpa Reddy,80,F,0
5856,2916,Pooja Kumar,62,F,0
5857,2916,Vijay Bhat,75,M,0
5858,2916,Meghana Hegde,28,F,0
5859,2917,Bhagya Desai,34,F,0
5860,2918,Suresh Shetty,75,M,0
5861,2918,Santosh Rao,21,M,0
5862,2918,Vijay Sharma,75,M,0
5863,2919,Sahana Joshi,40,F,0
5864,2920,Bhagya Sharma,33,F,0
5865,2920,Divya Shetty,63,F,0
5866,2921,Nithin Desai,76,M,0
5867,2921,Rakesh Hegde,76,M,0
5868,2922,Asha Singh,40,F,0
5869,2923,Nithin Reddy,27,M,0
5870,2924,Divya Patil,72,F,0
5871,2924,Ramesh Patil,33,M,0
5872,2925,Rakesh Bhat,49,M,0
5873,2926,Sangeetha Kulkarni,68,F,0
5874,2926,Ramesh Sharma,50,M,0
5875,2927,Rashmi Patil,53,F,0
5876,2928,Meghana Bhat,72,F,0
5877,2929,Suresh Sharma,70,M,1
5878,2929,Mahesh Reddy,77,M,0
5879,2929,Manjunath Singh,37,M,0
5880,2930,Ramya Gowda,26,F,0
5881,2930,Darshan Hegde,55,M,0
5882,2930,Kiran Rao,77,M,0
5883,2931,Santosh Shetty,30,M,0
5884,2932,Kiran Bhat,78,M,0
5885,2932,Swathi Bhat,67,F,0
5886,2933,Kiran Sharma,78,M,0
5887,2933,Pooja Bhat,33,F,0
5888,2934,Anusha Hiremath,67,F,0
5889,2935,Ramesh Naik,33,M,0
5890,2935,Anusha Reddy,45,F,0
5891,2935,Bhagya Hiremath,34,F,0
5892,2936,Suma Patil,25,F,0
5893,2936,Sahana Sharma,28,F,0
5894,2937,Darshan Hiremath,71,M,0
5895,2937,Sunil Naik,75,M,0
5896,2938,Divya Reddy,74,F,0
5897,2938,Shruthi Yadav,77,F,0
5898,2939,Asha Bhat,60,F,0
5899,2940,Abhishek Singh,71,M,0
5900,2940,Puneeth Desai,56,M,0
5901,2941,Arun Singh,30,M,0
5902,2941,Santosh Kulkarni,38,M,0
5903,2941,Shivakumar Shetty,65,M,0
5904,2942,Pradeep Rao,29,M,0
5905,2943,Nithin Singh,57,M,0
5906,2943,Suma Reddy,33,F,0
5907,2943,Mahesh Naik,31,M,0
5908,2944,Anil Reddy,30,M,0
5909,2944,Santosh Patil,30,M,0
5910,2944,Suresh Naik,43,M,0
5911,2945,Shivakumar Naik,38,M,0
5912,2945,Ramesh Reddy,32,M,0
5913,2946,Darshan Yadav,45,M,0
5914,2947,Kavya Joshi,38,F,0
5915,2947,Arun Joshi,49,M,0
5916,2947,Roopa Shetty,29,F,0
5917,2948,Basavaraj Joshi,34,M,0
5918,2948,Rakesh Reddy,22,M,0
5919,2948,Sangeetha Yadav,24,F,0
5920,2949,Pradeep Patil,78,M,0
5921,2950,Vijay Hiremath,49,M,0
5922,2951,Darshan Kumar,70,M,0
5923,2951,Kiran Shetty,48,M,0
5924,2951,Rakesh Desai,48,M,0
5925,2952,Rekha Gowda,78,F,0
5926,2952,Basavaraj Hegde,42,M,0
5927,2952,Darshan Kulkarni,26,M,0
5928,2953,Suma Gowda,74,F,0
5929,2954,Prakash Joshi,55,M,0
5930,2954,Mahesh Rao,51,M,0
5931,2954,Divya Reddy,57,F,0
5932,2955,Suma Hiremath,59,T,0
5933,2955,Nithin Kumar,27,M,0
5934,2956,Rashmi Patil,42,F,0
5935,2957,Arun Kulkarni,23,M,0
5936,2958,Bhagya Yadav,60,F,0
5937,2958,Sangeetha Rao,51,F,0
5938,2958,Ramya Reddy,46,F,0
5939,2959,Prakash Kulkarni,62,M,0
5940,2959,Shivakumar Gowda,51,M,0
5941,2959,Suma Hegde,56,F,0
5942,2960,Shilpa Hegde,41,F,0
5943,2960,Divya Kulkarni,54,F,0
5944,2960,Roopa Naik,46,F,0
5945,2961,Sahana Yadav,41,F,0
5946,2962,Karthik Gowda,45,M,0
5947,2962,Swathi Desai,60,F,0
5948,2962,Ramesh Rao,72,M,0
5949,2963,Shivakumar Naik,35,M,0
5950,2963,Sudeep Bhat,36,M,0
5951,2963,Divya Gowda,48,F,0
5952,2964,Meghana Kumar,63,F,0
5953,2964,Anil Sharma,46,M,0
5954,2964,Pooja Shetty,59,F,0
5955,2965,Nithin Gowda,60,M,0
5956,2965,Sudeep Gowda,30,M,0
5957,2966,Santosh Desai,19,M,0
5958,2966,Sunil Bhat,38,M,0
5959,2967,Swathi Gowda,30,F,0
5960,2967,Bhagya Singh,41,F,0
5961,2968,Karthik Kulkarni,50,M,0
5962,2968,Sunil Hegde,38,M,0
5963,2969,Rekha Rao,29,F,0
5964,2969,Suresh Kulkarni,30,M,0
5965,2969,Shruthi Singh,20,F,0
5966,2970,Prakash Yadav,35,M,0
5967,2971,Suresh Kumar,28,M,0
5968,2971,Shilpa Reddy,21,F,0
5969,2971,Ramya Bhat,72,F,0
5970,2972,Shruthi Kumar,34,F,0
5971,2973,Anil Hiremath,41,M,0
5972,2973,Sudeep Shetty,69,M,0
