AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
7279,2873,"Shruthi Bhat",28,F,A3
7280,2874,"Kiran Yadav",35,M,A1
7281,2874,"Basavaraj Sharma",25,M,A2
7282,2874,"Mahesh Reddy",20,M,A3
7283,2875,"Shilpa Desai",28,F,A1
7284,2876,"Vinay Kumar",46,M,A1
7285,2876,"Puneeth Hiremath",20,M,A2
7286,2876,"Arun Singh",30,M,A3
7287,2877,"Basavaraj Joshi",22,M,A1
7288,2878,"Shivakumar Hiremath",27,M,A1
7289,2878,"Vijay Singh",29,M,A2
7290,2879,"Roopa Yadav",31,F,A1
7291,2879,"Anil Reddy",23,M,A2
7292,2879,"Sudeep Hiremath",31,M,A3
7293,2879,"Sahana Desai",33,F,A4
7294,2880,"Abhishek Rao",25,M,A1
7295,2880,"Rakesh Kumar",28,M,A2
7296,2881,"Basavaraj Rao",53,M,A1
7297,2881,"Sunil Kumar",23,M,A2
7298,2881,"Rakesh Hiremath",21,M,A3
7299,2882,"Ramesh Kulkarni",64,M,A1
7300,2883,"Geetha Naik",23,F,A1
7301,2883,"Rashmi Gowda",35,T,A2
7302,2884,"Asha Rao",25,F,A1
7303,2885,"Divya Hegde",50,F,A1
7304,2885,"Ramesh Hegde",25,M,A2
7305,2885,"Vijay Desai",35,M,A3
7306,2886,"Darshan Joshi",28,M,A1
7307,2886,"Abhishek Sharma",35,T,A2
7308,2886,"Vinay Bhat",51,M,A3
7309,2886,"Pooja Yadav",23,T,A4
7310,2887,"Shilpa Joshi",27,F,A1
7311,2888,"Karthik Kulkarni",27,M,A1
7312,2888,"Santosh Sharma",58,M,A2
7313,2888,"Karthik Singh",44,M,A3
7314,2889,"Vijay Reddy",30,M,A1
7315,2889,"Mahesh Desai",29,M,A2
7316,2889,"Arun Patil",34,M,A3
7317,2890,"Basavaraj Singh",28,M,A1
7318,2891,"Sunil Kumar",20,M,A1
7319,2892,"Vinay Kumar",29,M,A1
7320,2892,"Anil Naik",28,M,A2
7321,2892,"Manjunath Kulkarni",53,M,A3
7322,2892,"Rakesh Kulkarni",21,M,A4
7323,2893,"Manjunath Kulkarni",22,M,A1
7324,2893,"Puneeth Shetty",20,M,A2
7325,2894,"Vinay Hegde",32,M,A1
7326,2894,"Nithin Reddy",26,M,A2
7327,2894,"Sunil Joshi",32,M,A3
7328,2895,"Suresh Gowda",26,M,A1
7329,2895,"Rakesh Naik",34,M,A2
7330,2895,"Divya Joshi",34,F,A3
7331,2895,"Basavaraj Naik",35,M,A4
7332,2896,"Abhishek Singh",26,M,A1
7333,2896,"Pooja Singh",61,F,A2
7334,2896,"Manjunath Desai",32,M,A3
7335,2897,"Puneeth Hiremath",34,M,A1
7336,2897,"Abhishek Singh",21,M,A2
7337,2898,"Nithin Singh",20,M,A1
7338,2898,"Abhishek Kumar",29,M,A2
7339,2899,"Sudeep Sharma",35,M,A1
7340,2899,"Kiran Desai",23,M,A2
7341,2899,"Abhishek Joshi",63,M,A3
7342,2900,"Shivakumar Gowda",21,M,A1
7343,2900,"Suresh Reddy",20,M,A2
7344,2900,"Arun Hegde",55,M,A3
7345,2900,"Ramesh Bhat",34,M,A4
7346,2901,"Vinay Kumar",44,M,A1
7347,2901,"Arun Hiremath",24,M,A2
7348,2902,"Manjunath Shetty",53,M,A1
7349,2903,"Sudeep Kumar",45,M,A1
7350,2903,"Pradeep Joshi",20,M,A2
7351,2904,"Sudeep Naik",31,M,A1
7352,2904,"Ramesh Singh",20,M,A2
7353,2904,"Santosh Desai",19,M,A3
7354,2904,"Anil Kulkarni",29,M,A4
7355,2905,"Ramesh Bhat",37,M,A1
7356,2905,"Arun Kumar",54,M,A2
7357,2905,"Nithin Hegde",32,M,A3
7358,2905,"Meghana Hiremath",34,F,A4
7359,2906,"Santosh Reddy",30,M,A1
7360,2906,"Abhishek Naik",21,M,A2
7361,2907,"Divya Bhat",23,F,A1
7362,2907,"Nithin Hiremath",26,M,A2
7363,2907,"Anil Shetty",28,M,A3
7364,2907,"Vinay Yadav",28,M,A4
7365,2908,"Kiran Hegde",32,M,A1
7366,2909,"Basavaraj Rao",32,M,A1
7367,2909,"Basavaraj Yadav",24,T,A2
7368,2909,"Suresh Yadav",34,M,A3
7369,2910,"Pooja Hegde",24,F,A1
7370,2910,"Puneeth Joshi",23,M,A2
7371,2910,"Shruthi Desai",24,F,A3
7372,2910,"Vinay Hiremath",30,M,A4
7373,2911,"Meghana Yadav",33,F,A1
7374,2912,"Shivakumar Rao",35,M,A1
7375,2912,"Darshan Rao",50,M,A2
7376,2913,"Sudeep Shetty",26,M,A1
7377,2913,"Kavya Gowda",30,F,A2
7378,2913,"Vijay Singh",21,M,A3
7379,2914,"Sudeep Patil",35,M,A1
7380,2914,"Santosh Naik",20,M,A2
7381,2915,"Vinay Naik",34,M,A1
7382,2915,"Darshan Sharma",63,M,A2
7383,2915,"Mahesh Kumar",42,M,A3
7384,2915,"Mahesh Patil",27,M,A4
7385,2916,"Sunil Bhat",54,M,A1
7386,2917,"Karthik Reddy",32,M,A1
7387,2917,"Mahesh Reddy",40,M,A2
7388,2918,"Ramesh Patil",32,M,A1
7389,2918,"Sunil Kumar",20,M,A2
7390,2918,"Anil Kumar",25,M,A3
7391,2918,"Anil Kulkarni",30,M,A4
7392,2919,"Basavaraj Hegde",34,M,A1
7393,2919,"Darshan Kulkarni",23,M,A2
7394,2920,"Sunil Sharma",45,M,A1
7395,2920,"Vijay Patil",25,M,A2
7396,2921,"Prakash Yadav",40,M,A1
7397,2921,"Bhagya Reddy",30,F,A2
7398,2922,"Ramesh Rao",39,M,A1
7399,2922,"Basavaraj Rao",34,M,A2
7400,2922,"Vinay Singh",36,M,A3
7401,2922,"Vinay Hiremath",58,M,A4
7402,2923,"Swathi Gowda",24,F,A1
7403,2923,"Santosh Hegde",29,M,A2
7404,2923,"Meghana Bhat",35,F,A3
7405,2924,"Sudeep Rao",41,M,A1
7406,2924,"Arun Hiremath",40,M,A2
7407,2924,"Santosh Desai",24,M,A3
7408,2925,"Santosh Shetty",22,M,A1
7409,2926,"Puneeth Rao",32,M,A1
7410,2926,"Vijay Hiremath",32,M,A2
7411,2926,"Suresh Hiremath",34,M,A3
7412,2927,"Karthik Shetty",33,M,A1
7413,2927,"Kiran Sharma",28,M,A2
7414,2927,"Ramesh Naik",24,M,A3
7415,2927,"Sudeep Desai",30,M,A4
7416,2928,"Santosh Patil",65,M,A1
7417,2928,"Shilpa Shetty",28,F,A2
7418,2929,"Vinay Patil",25,M,A1
7419,2929,"Shilpa Shetty",38,T,A2
7420,2929,"Abhishek Rao",33,M,A3
7421,2929,"Prakash Patil",22,M,A4
7422,2930,"Rakesh Kumar",23,M,A1
7423,2930,"Mahesh Gowda",29,M,A2
7424,2931,"Shivakumar Desai",29,M,A1
7425,2932,"Sunil Hiremath",30,M,A1
7426,2932,"Rakesh Kulkarni",27,M,A2
7427,2932,"Manjunath Yadav",35,M,A3
7428,2933,"Santosh Gowda",33,M,A1
7429,2933,"Shivakumar Bhat",64,M,A2
7430,2933,"Suresh Kulkarni",31,M,A3
7431,2933,"Ramesh Desai",25,M,A4
7432,2934,"Pooja Shetty",45,F,A1
7433,2935,"Rakesh Patil",26,M,A1
7434,2935,"Karthik Hiremath",53,M,A2
7435,2936,"Ramesh Sharma",64,M,A1
7436,2937,"Manjunath Kumar",22,M,A1
7437,2937,"Mahesh Reddy",42,M,A2
7438,2937,"Suresh Kulkarni",45,M,A3
7439,2937,"Karthik Gowda",32,M,A4
7440,2938,"Mahesh Naik",23,M,A1
7441,2938,"Puneeth Kulkarni",35,M,A2
7442,2938,"Nithin Gowda",33,M,A3
7443,2939,"Puneeth Desai",21,M,A1
7444,2939,"Sudeep Naik",58,M,A2
7445,2939,"Puneeth Naik",30,M,A3
7446,2940,"Kiran Bhat",48,M,A1
7447,2940,"Shivakumar Kulkarni",27,M,A2
7448,2940,"Sangeetha Shetty",23,F,A3
7449,2941,"Sunil Reddy",40,M,A1
7450,2941,"Nithin Hiremath",51,M,A2
7451,2941,"Ramesh Kulkarni",28,M,A3
7452,2941,"Suresh Desai",29,M,A4
7453,2942,"Manjunath Kumar",60,M,A1
7454,2942,"Manjunath Kumar",25,T,A2
7455,2942,"Nithin Kumar",35,M,A3
7456,2942,"Nithin Sharma",20,M,A4
7457,2943,"Sunil Gowda",28,M,A1
7458,2943,"Anil Gowda",26,M,A2
7459,2943,"Suresh Reddy",38,M,A3
7460,2944,"Mahesh Sharma",35,M,A1
7461,2944,"Vijay Hiremath",34,M,A2
7462,2944,"Pradeep Desai",28,M,A3
7463,2945,"Puneeth Patil",34,M,A1
7464,2946,"Abhishek Sharma",23,M,A1
7465,2946,"Sunil Hegde",23,M,A2
7466,2946,"Suresh Naik",65,M,A3
7467,2947,"Ramesh Desai",29,M,A1
7468,2948,"Anil Naik",39,M,A1
7469,2948,"Prakash Desai",42,M,A2
7470,2949,"Prakash Kumar",40,M,A1
7471,2949,"Rakesh Yadav",52,M,A2
7472,2949,"Kiran Kulkarni",25,M,A3
7473,2950,"Anusha Desai",46,F,A1
7474,2950,"Sunil Singh",31,M,A2
7475,2951,"Sahana Yadav",24,F,A1
7476,2951,"Puneeth Sharma",59,M,A2
7477,2952,"Manjunath Patil",35,M,A1
7478,2953,"Ramesh Bhat",20,M,A1
7479,2953,"Santosh Reddy",26,M,A2
7480,2954,"Vijay Reddy",34,M,A1
7481,2955,"Abhishek Shetty",30,M,A1
7482,2955,"Pradeep Rao",31,M,A2
7483,2955,"Arun Hegde",20,M,A3
7484,2956,"Geetha Patil",26,F,A1
7485,2956,"Mahesh Yadav",32,M,A2
7486,2957,"Basavaraj Kulkarni",23,M,A1
7487,2957,"Shilpa Reddy",24,F,A2
7488,2958,"Shivakumar Desai",29,M,A1
7489,2958,"Roopa Naik",35,F,A2
7490,2958,"Sunil Singh",30,M,A3
7491,2958,"Puneeth Kulkarni",29,M,A4
7492,2959,"Rakesh Bhat",27,M,A1
7493,2960,"Ramesh Desai",24,M,A1
7494,2960,"Kiran Desai",26,M,A2
7495,2960,"Karthik Yadav",31,M,A3
7496,2961,"Divya Reddy",42,F,A1
7497,2962,"Bhagya Singh",51,F,A1
7498,2963,"Arun Hegde",38,M,A1
7499,2963,"Kavya Patil",27,F,A2
7500,2964,"Basavaraj Rao",29,M,A1
7501,2964,"Santosh Kumar",59,M,A2
7502,2964,"Abhishek Hegde",21,M,A3
7503,2965,"Pradeep Naik",35,M,A1
7504,2966,"Mahesh Joshi",34,M,A1
7505,2967,"Mahesh Reddy",60,M,A1
7506,2968,"Rakesh Kumar",30,M,A1
7507,2968,"Vijay Singh",26,M,A2
7508,2969,"Karthik Sharma",28,M,A1
7509,2970,"Sudeep Kulkarni",31,M,A1
7510,2970,"Nithin Shetty",27,M,A2
7511,2971,"Sunil Patil",47,M,A1
7512,2971,"Darshan Yadav",58,M,A2
7513,2972,"Anil Rao",20,M,A1
7514,2972,"Arun Reddy",27,M,A2
7515,2972,"Abhishek Patil",40,M,A3
7516,2973,"Manjunath Sharma",40,M,A1
7517,2973,"Sunil Patil",31,M,A2
7518,2973,"Kiran Hiremath",34,M,A3
7519,2974,"Mahesh Sharma",32,M,A1
7520,2974,"Anil Gowda",21,M,A2
7521,2974,"Geetha Bhat",27,F,A3
7522,2975,"Santosh Hegde",20,M,A1
7523,2975,"Arun Reddy",48,M,A2
7524,2975,"Suresh Shetty",34,M,A3
7525,2975,"Abhishek Gowda",63,M,A4
7526,2976,"Manjunath Rao",26,M,A1
7527,2977,"Pradeep Hegde",37,M,A1
7528,2977,"Prakash Bhat",24,M,A2
7529,2977,"Sudeep Patil",32,M,A3
7530,2978,"Shivakumar Reddy",29,M,A1
7531,2978,"Vinay Hegde",22,M,A2
7532,2978,"Kiran Gowda",20,M,A3
7533,2979,"Sudeep Reddy",33,M,A1
7534,2979,"Suresh Sharma",23,M,A2
7535,2980,"Shivakumar Patil",32,M,A1
7536,2980,"Anil Patil",23,M,A2
7537,2980,"Pradeep Kumar",21,M,A3
7538,2980,"Nithin Naik",23,M,A4
7539,2981,"Vinay Kumar",35,M,A1
7540,2981,"Sunil Hegde",24,M,A2
7541,2981,"Suresh Sharma",41,M,A3
7542,2982,"Ramesh Joshi",25,M,A1
7543,2982,"Sunil Reddy",33,T,A2
7544,2983,"Geetha Joshi",33,F,A1
7545,2984,"Rakesh Reddy",28,M,A1
7546,2984,"Santosh Sharma",60,M,A2
7547,2984,"Prakash Gowda",21,M,A3
7548,2985,"Sangeetha Singh",33,F,A1
7549,2986,"Puneeth Desai",26,M,A1
7550,2987,"Basavaraj Yadav",27,M,A1
7551,2987,"Vinay Hegde",35,M,A2
7552,2988,"Prakash Rao",21,M,A1
7553,2988,"Anusha Kumar",58,F,A2
7554,2988,"Rakesh Patil",24,M,A3
7555,2989,"Pradeep Kumar",62,M,A1
7556,2989,"Pradeep Hiremath",28,M,A2
7557,2989,"Mahesh Hegde",25,M,A3
7558,2989,"Prakash Kumar",22,M,A4
7559,2990,"Ramesh Hiremath",21,M,A1
7560,2990,"Sunil Patil",25,M,A2
7561,2990,"Sahana Gowda",26,F,A3
7562,2990,"Ramesh Kulkarni",35,M,A4
7563,2991,"Arun Rao",34,M,A1
7564,2991,"Ramya Naik",34,F,A2
7565,2991,"Sunil Naik",28,M,A3
7566,2992,"Shivakumar Desai",26,M,A1
7567,2993,"Arun Hegde",28,M,A1
7568,2993,"Rakesh Hegde",20,M,A2
7569,2993,"Ramesh Yadav",30,M,A3
7570,2994,"Pradeep Hiremath",46,M,A1
7571,2995,"Karthik Bhat",27,M,A1
7572,2995,"Mahesh Rao",20,M,A2
7573,2996,"Anil Kulkarni",43,M,A1
7574,2997,"Sunil Yadav",30,M,A1
7575,2998,"Pradeep Singh",20,M,A1
7576,2999,"Rakesh Gowda",30,M,A1
7577,2999,"Sunil Yadav",59,M,A2
7578,2999,"Manjunath Sharma",27,M,A3
7579,2999,"Puneeth Desai",24,M,A4
7580,3000,"Prakash Joshi",30,M,A1
7581,3000,"Darshan Singh",20,M,A2
7582,3000,"Sangeetha Hiremath",24,F,A3
7583,3001,"Meghana Kumar",31,F,A1
7584,3001,"Arun Joshi",23,M,A2
7585,3001,"Rakesh Hiremath",38,M,A3
7586,3001,"Santosh Gowda",31,M,A4
7587,3002,"Vijay Joshi",33,M,A1
7588,3002,"Karthik Naik",25,M,A2
7589,3002,"Meghana Gowda",32,F,A3
7590,3002,"Darshan Shetty",21,M,A4
7591,3003,"Shivakumar Reddy",55,M,A1
7592,3003,"Kiran Reddy",34,M,A2
7593,3003,"Abhishek Kulkarni",22,M,A3
7594,3004,"Anil Reddy",23,M,A1
7595,3004,"Prakash Desai",18,M,A2
7596,3004,"Suresh Naik",34,M,A3
7597,3004,"Nithin Joshi",32,M,A4
7598,3005,"Ramesh Joshi",22,M,A1
7599,3005,"Prakash Hegde",25,M,A2
7600,3006,"Manjunath Sharma",29,M,A1
7601,3007,"Vijay Reddy",33,M,A1
7602,3007,"Arun Desai",21,M,A2
7603,3008,"Kavya Rao",28,F,A1
7604,3008,"Mahesh Bhat",23,M,A2
7605,3008,"Karthik Desai",21,M,A3
7606,3009,"Anusha Singh",21,F,A1
7607,3009,"Prakash Bhat",34,M,A2
7608,3009,"Kiran Joshi",21,M,A3
7609,3009,"Basavaraj Joshi",65,M,A4
7610,3010,"Prakash Reddy",20,M,A1
7611,3011,"Vinay Sharma",20,M,A1
7612,3011,"Anil Hiremath",31,M,A2
7613,3011,"Ramesh Gowda",20,M,A3
7614,3012,"Vinay Gowda",20,M,A1
7615,3012,"Rakesh Patil",20,M,A2
7616,3012,"Prakash Patil",25,M,A3
7617,3012,"Abhishek Bhat",20,M,A4
7618,3013,"Suma Rao",20,F,A1
7619,3013,"Ramesh Kulkarni",19,M,A2
7620,3013,"Vijay Hegde",31,M,A3
7621,3014,"Sudeep Singh",20,M,A1
7622,3014,"Arun Desai",24,M,A2
7623,3014,"Prakash Gowda",28,M,A3
7624,3015,"Darshan Sharma",22,M,A1
7625,3015,"Mahesh Hiremath",32,M,A2
7626,3015,"Puneeth Reddy",26,M,A3
7627,3015,"Pradeep Desai",35,M,A4
7628,3016,"Anil Hegde",20,M,A1
7629,3016,"Divya Joshi",63,T,A2
7630,3016,"Rakesh Yadav",23,M,A3
7631,3017,"Sunil Rao",28,M,A1
7632,3017,"Vijay Yadav",39,M,A2
7633,3017,"Anil Hiremath",26,M,A3
7634,3018,"Mahesh Bhat",35,M,A1
7635,3018,"Sunil Shetty",33,T,A2
7636,3018,"Rakesh Yadav",32,M,A3
7637,3019,"Darshan Rao",31,M,A1
7638,3020,"Suresh Gowda",32,M,A1
7639,3020,"Sunil Joshi",56,M,A2
7640,3021,"Asha Kumar",26,F,A1
7641,3021,"Karthik Reddy",21,M,A2
7642,3021,"Rakesh Bhat",27,M,A3
7643,3021,"Mahesh Sharma",32,M,A4
7644,3022,"Sahana Kumar",34,F,A1
7645,3022,"Ramya Bhat",40,F,A2
7646,3023,"Mahesh Naik",24,M,A1
7647,3023,"Bhagya Patil",22,F,A2
7648,3023,"Nithin Gowda",23,M,A3
7649,3023,"Vinay Desai",31,M,A4
7650,3024,"Anil Patil",28,M,A1
7651,3025,"Ramesh Desai",31,M,A1
7652,3025,"Arun Patil",28,M,A2
7653,3026,"Karthik Hiremath",33,M,A1
7654,3026,"Shivakumar Yadav",26,M,A2
7655,3026,"Abhishek Desai",23,M,A3
7656,3026,"Shilpa Bhat",60,F,A4
7657,3027,"Shivakumar Patil",25,M,A1
7658,3027,"Shivakumar Reddy",45,M,A2
7659,3028,"Sunil Singh",34,M,A1
7660,3029,"Shivakumar Joshi",22,M,A1
7661,3030,"Darshan Hiremath",53,M,A1
7662,3030,"Pradeep Naik",35,M,A2
7663,3030,"Shivakumar Rao",25,M,A3
7664,3031,"Rakesh Kulkarni",30,M,A1
7665,3032,"Manjunath Singh",57,M,A1
7666,3032,"Sudeep Desai",25,M,A2
7667,3032,"Pradeep Bhat",22,M,A3
7668,3032,"Basavaraj Sharma",34,M,A4
7669,3033,"Puneeth Patil",31,M,A1
7670,3033,"Shilpa Hegde",30,F,A2
7671,3033,"Sudeep Gowda",32,M,A3
7672,3034,"Shivakumar Gowda",23,M,A1
7673,3034,"Arun Bhat",24,M,A2
7674,3034,"Abhishek Bhat",53,M,A3
7675,3034,"Shivakumar Gowda",30,M,A4
7676,3035,"Darshan Rao",32,M,A1
7677,3035,"Abhishek Hiremath",20,M,A2
7678,3036,"Mahesh Naik",34,M,A1
7679,3036,"Abhishek Kulkarni",39,M,A2
7680,3037,"Shivakumar Gowda",28,M,A1
7681,3037,"Darshan Gowda",29,M,A2
7682,3037,"Vinay Reddy",31,M,A3
7683,3037,"Rashmi Rao",30,F,A4
7684,3038,"Darshan Hiremath",31,M,A1
7685,3038,"Vinay Yadav",24,M,A2
7686,3038,"Prakash Shetty",32,M,A3
7687,3039,"Ramesh Bhat",29,M,A1
7688,3039,"Vinay Reddy",55,M,A2
7689,3040,"Anil Yadav",25,M,A1
7690,3040,"Ramesh Rao",26,M,A2
7691,3040,"Ramesh Gowda",28,M,A3
7692,3041,"Ramesh Sharma",58,M,A1
7693,3041,"Sunil Singh",21,M,A2
7694,3041,"Pradeep Reddy",61,M,A3
7695,3041,"Ramesh Hiremath",30,M,A4
7696,3042,"Nithin Shetty",28,M,A1
7697,3042,"Shivakumar Naik",29,M,A2
7698,3042,"Geetha Joshi",32,F,A3
7699,3042,"Bhagya Naik",33,F,A4
7700,3043,"Karthik Naik",64,M,A1
7701,3043,"Abhishek Desai",29,M,A2
7702,3043,"Basavaraj Kumar",20,M,A3
7703,3044,"Vijay Kumar",23,M,A1
7704,3044,"Suma Singh",48,F,A2
7705,3045,"Mahesh Hegde",35,M,A1
7706,3045,"Manjunath Desai",33,M,A2
7707,3045,"Shruthi Shetty",27,F,A3
7708,3046,"Vinay Singh",21,M,A1
7709,3046,"Suresh Bhat",35,M,A2
7710,3046,"Sahana Bhat",33,F,A3
7711,3046,"Arun Desai",56,M,A4
7712,3047,"Arun Bhat",56,M,A1
7713,3048,"Sunil Reddy",31,M,A1
7714,3048,"Prakash Reddy",21,M,A2
7715,3048,"Prakash Rao",20,M,A3
7716,3049,"Prakash Patil",34,M,A1
7717,3050,"Karthik Shetty",33,M,A1
7718,3050,"Vijay Kulkarni",19,M,A2
7719,3050,"Shivakumar Gowda",30,M,A3
7720,3051,"Puneeth Hegde",33,M,A1
7721,3051,"Sunil Yadav",28,M,A2
7722,3051,"Kiran Bhat",22,M,A3
7723,3052,"Kiran Naik",24,M,A1
7724,3052,"Sunil Patil",20,M,A2
7725,3053,"Anusha Singh",27,F,A1
7726,3054,"Sunil Shetty",24,M,A1
7727,3055,"Manjunath Yadav",31,M,A1
7728,3056,"Manjunath Sharma",27,M,A1
7729,3056,"Rekha Singh",34,F,A2
7730,3057,"Sunil Yadav",34,M,A1
7731,3057,"Sudeep Desai",33,M,A2
7732,3057,"Sahana Yadav",33,F,A3
7733,3058,"Pradeep Sharma",24,M,A1
7734,3059,"Sudeep Hegde",25,M,A1
7735,3059,"Rakesh Yadav",28,M,A2
7736,3059,"Arun Patil",21,M,A3
7737,3060,"Basavaraj Kulkarni",30,M,A1
7738,3061,"Pradeep Sharma",20,M,A1
7739,3061,"Rakesh Shetty",32,M,A2
7740,3062,"Santosh Rao",33,M,A1
7741,3062,"Abhishek Reddy",65,M,A2
7742,3062,"Sunil Rao",42,M,A3
7743,3063,"Shivakumar Yadav",33,M,A1
7744,3063,"Kiran Gowda",31,M,A2
7745,3063,"Vijay Kulkarni",55,M,A3
7746,3064,"Pradeep Joshi",28,M,A1
7747,3065,"Rakesh Kulkarni",23,M,A1
7748,3065,"Rakesh Joshi",32,M,A2
7749,3065,"Rakesh Rao",45,M,A3
7750,3066,"Karthik Singh",34,M,A1
7751,3066,"Arun Reddy",33,M,A2
7752,3066,"Sunil Hiremath",25,M,A3
7753,3066,"Ramesh Gowda",24,M,A4
7754,3067,"Vinay Kumar",28,M,A1
7755,3068,"Santosh Hiremath",22,M,A1
7756,3068,"Bhagya Hiremath",34,F,A2
7757,3068,"Sunil Naik",33,M,A3
7758,3068,"Basavaraj Patil",18,M,A4
7759,3069,"Basavaraj Kumar",56,M,A1
7760,3070,"Kiran Kumar",31,M,A1
7761,3071,"Sunil Shetty",24,M,A1
7762,3071,"Shivakumar Joshi",65,M,A2
7763,3072,"Vijay Hiremath",27,M,A1
7764,3072,"Karthik Singh",19,M,A2
7765,3073,"Pooja Shetty",61,T,A1
7766,3073,"Rakesh Bhat",28,M,A2
7767,3073,"Kiran Yadav",32,M,A3
7768,3073,"Sudeep Yadav",31,M,A4
7769,3074,"Karthik Kumar",34,M,A1
7770,3074,"Mahesh Bhat",50,M,A2
7771,3075,"Basavaraj Yadav",28,M,A1
7772,3076,"Darshan Shetty",22,M,A1
7773,3076,"Nithin Bhat",24,M,A2
7774,3077,"Sunil Rao",32,M,A1
7775,3078,"Shruthi Singh",34,F,A1
7776,3078,"Sudeep Joshi",30,M,A2
7777,3079,"Suresh Hiremath",28,M,A1
7778,3079,"Arun Sharma",57,M,A2
7779,3080,"Rakesh Patil",37,M,A1
7780,3081,"Basavaraj Joshi",20,M,A1
7781,3081,"Asha Kumar",34,F,A2
7782,3081,"Sunil Kumar",34,M,A3
7783,3081,"Ramesh Gowda",54,M,A4
7784,3082,"Vinay Singh",24,M,A1
7785,3082,"Prakash Naik",33,M,A2
7786,3083,"Ramesh Naik",20,M,A1
7787,3084,"Sunil Joshi",24,M,A1
7788,3084,"Anusha Hegde",28,T,A2
7789,3085,"Rekha Naik",56,T,A1
7790,3085,"Basavaraj Patil",38,M,A2
7791,3085,"Suresh Sharma",47,M,A3
7792,3086,"Ramesh Sharma",24,M,A1
7793,3087,"Rakesh Bhat",21,M,A1
7794,3087,"Prakash Hegde",32,M,A2
7795,3087,"Arun Sharma",33,M,A3
7796,3087,"Prakash Patil",20,M,A4
7797,3088,"Suresh Gowda",34,M,A1
7798,3089,"Kiran Hiremath",26,M,A1
7799,3089,"Vinay Gowda",30,M,A2
7800,3089,"Nithin Yadav",35,M,A3
7801,3089,"Pradeep Joshi",20,M,A4
7802,3090,"Arun Joshi",23,M,A1
7803,3090,"Abhishek Kumar",34,M,A2
7804,3090,"Arun Joshi",30,M,A3
7805,3091,"Sunil Yadav",21,M,A1
7806,3091,"Sunil Hegde",30,M,A2
7807,3091,"Ramesh Hiremath",31,M,A3
7808,3091,"Basavaraj Sharma",32,M,A4
7809,3092,"Darshan Hiremath",27,M,A1
7810,3092,"Shruthi Hegde",48,F,A2
7811,3093,"Sudeep Naik",25,M,A1
7812,3093,"Sudeep Sharma",22,M,A2
7813,3094,"Suresh Bhat",34,M,A1
7814,3094,"Sudeep Joshi",22,M,A2
7815,3094,"Kiran Sharma",32,M,A3
7816,3095,"Rakesh Sharma",27,M,A1
7817,3095,"Sudeep Rao",35,M,A2
7818,3095,"Santosh Reddy",33,M,A3
7819,3096,"Abhishek Shetty",29,M,A1
7820,3096,"Vijay Hiremath",28,M,A2
7821,3096,"Ramesh Shetty",49,M,A3
7822,3096,"Puneeth Desai",49,M,A4
7823,3097,"Kiran Singh",30,M,A1
7824,3098,"Vijay Joshi",26,M,A1
7825,3099,"Arun Sharma",27,M,A1
7826,3099,"Manjunath Naik",35,M,A2
7827,3099,"Abhishek Hegde",19,M,A3
7828,3099,"Nithin Singh",32,T,A4
7829,3100,"Karthik Kumar",29,M,A1
7830,3100,"Sudeep Naik",21,M,A2
7831,3100,"Vinay Joshi",21,M,A3
7832,3100,"Rekha Hiremath",33,T,A4
7833,3101,"Kavya Gowda",23,F,A1
7834,3101,"Karthik Gowda",24,M,A2
7835,3101,"Suresh Gowda",27,M,A3
7836,3101,"Sangeetha Patil",33,T,A4
7837,3102,"Rakesh Desai",27,M,A1
7838,3102,"Divya Sharma",30,F,A2
7839,3103,"Sangeetha Kumar",26,F,A1
7840,3103,"Shivakumar Patil",53,M,A2
7841,3103,"Sunil Singh",51,M,A3
7842,3104,"Karthik Shetty",28,M,A1
7843,3104,"Basavaraj Bhat",26,M,A2
7844,3105,"Sudeep Singh",21,M,A1
7845,3105,"Nithin Shetty",29,M,A2
7846,3105,"Puneeth Rao",30,M,A3
7847,3105,"Mahesh Kulkarni",23,M,A4
7848,3106,"Abhishek Yadav",41,M,A1
7849,3107,"Rekha Hiremath",22,F,A1
7850,3107,"Anil Singh",25,M,A2
7851,3107,"Nithin Bhat",26,M,A3
7852,3108,"Basavaraj Joshi",55,M,A1
7853,3108,"Shivakumar Joshi",26,M,A2
7854,3108,"Geetha Yadav",26,F,A3
7855,3109,"Arun Kumar",24,M,A1
7856,3109,"Sunil Bhat",25,M,A2
7857,3110,"Mahesh Hegde",35,M,A1
7858,3110,"Karthik Joshi",33,M,A2
7859,3111,"Anusha Kulkarni",37,F,A1
7860,3111,"Mahesh Singh",20,M,A2
7861,3111,"Puneeth Kulkarni",33,M,A3
7862,3111,"Shivakumar Shetty",26,M,A4
7863,3112,"Kiran Gowda",20,M,A1
7864,3112,"Pradeep Kulkarni",32,M,A2
7865,3112,"Rakesh Rao",34,M,A3
7866,3112,"Basavaraj Shetty",21,M,A4
7867,3113,"Geetha Hegde",28,F,A1
7868,3113,"Sunil Yadav",29,M,A2
7869,3113,"Manjunath Hegde",22,M,A3
7870,3113,"Pooja Sharma",22,F,A4
7871,3114,"Abhishek Hegde",37,M,A1
7872,3114,"Abhishek Rao",32,M,A2
7873,3114,"Prakash Kumar",24,M,A3
7874,3115,"Abhishek Shetty",48,M,A1
7875,3115,"Shivakumar Bhat",34,M,A2
7876,3115,"Vinay Reddy",27,M,A3
