ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
1183,1183,Prakash Hiremath,60,8,5,9,M
1184,1184,Nithin Singh,46,15,4,5,M
1185,1185,Kavya Desai,58,18,3,9,F
1186,1186,Sahana Kulkarni,67,12,2,4,F
1187,1187,Abhishek Naik,72,7,2,5,M
1188,1188,Sangeetha Rao,57,15,1,5,F
1189,1189,Anil Rao,72,16,5,3,M
1190,1190,Basavaraj Shetty,69,11,4,9,M
1191,1191,Geetha Rao,39,1,4,10,F
1192,1192,Arun Yadav,55,17,2,3,M
1193,1193,Rakesh Hiremath,66,15,5,5,M
1194,1194,Arun Yadav,22,12,2,9,M
1195,1195,Santosh Kumar,42,8,5,1,M
1196,1196,Shivakumar Singh,76,16,3,2,M
1197,1197,Anil Patil,50,9,2,8,M
1198,1198,Suma Hegde,58,6,2,10,F
1199,1199,Sudeep Sharma,42,14,2,1,M
1200,1200,Suresh Hiremath,31,8,2,4,M
1201,1201,Pradeep Patil,60,20,2,2,M
1202,1202,Rakesh Singh,47,20,1,4,M
1203,1203,Rashmi Kumar,62,1,2,7,F
1204,1204,Abhishek Patil,29,19,3,1,M
1205,1205,Darshan Hiremath,49,18,3,6,M
1206,1206,Sahana Gowda,21,3,4,8,F
1207,1207,Abhishek Kulkarni,18,5,1,7,M
1208,1208,Asha Naik,44,8,4,5,T
1209,1209,Suma Singh,72,13,5,8,F
1210,1210,Pooja Yadav,33,15,1,9,F
1211,1211,Sahana Kulkarni,69,1,1,4,F
1212,1212,Anusha Hegde,71,17,2,1,F
1213,1213,Sudeep Shetty,63,6,5,2,M
1214,1214,Rakesh Reddy,55,11,1,4,M
1215,1215,Arun Shetty,50,12,2,10,M
1216,1216,Shilpa Hegde,60,9,5,1,F
1217,1217,Basavaraj Desai,60,19,2,7,M
1218,1218,Karthik Hegde,60,17,4,9,M
1219,1219,Bhagya Reddy,78,15,2,5,F
1220,1220,Pradeep Sharma,53,8,1,6,M
1221,1221,Shruthi Patil,19,8,3,8,F
1222,1222,Darshan Joshi,59,3,1,2,M
1223,1223,Suresh Rao,38,14,1,7,M
1224,1224,Meghana Kumar,52,7,5,8,F
1225,1225,Anil Shetty,53,4,1,8,M
1226,1226,Nithin Singh,49,6,3,10,M
1227,1227,Pradeep Patil,52,16,2,4,M
1228,1228,Vijay Hegde,50,5,2,5,M
1229,1229,Nithin Reddy,60,6,5,7,M
1230,1230,Ramya Naik,34,13,2,6,F
1231,1231,Manjunath Patil,58,1,2,3,M
1232,1232,Arun Hegde,42,10,2,5,M
1233,1233,Basavaraj Naik,72,2,2,2,M
1234,1234,Darshan Joshi,41,13,2,3,M
1235,1235,Sunil Hegde,30,16,5,9,M
1236,1236,Asha Rao,57,8,2,4,F
1237,1237,Arun Rao,39,6,1,3,M
1238,1238,Karthik Rao,44,5,3,10,M
1239,1239,Puneeth Sharma,34,8,4,7,M
1240,1240,Kiran Gowda,40,16,2,2,M
1241,1241,Suresh Sharma,25,16,2,8,M
1242,1242,Sudeep Bhat,40,12,1,7,M
1243,1243,Suma Yadav,53,2,2,2,F
1244,1244,Anusha Kulkarni,63,1,1,2,F
1245,1245,Santosh Kulkarni,41,4,1,4,M
1246,1246,Swathi Kumar,31,17,4,8,F
1247,1247,Abhishek Kulkarni,54,18,3,8,M
1248,1248,Roopa Hegde,58,8,1,5,F
1249,1249,Karthik Joshi,53,5,2,2,M
1250,1250,Pradeep Rao,29,9,3,10,M
1251,1251,Basavaraj Patil,68,1,3,1,M
1252,1252,Shruthi Singh,33,11,1,7,F
1253,1253,Suresh Hiremath,58,16,2,6,M
1254,1254,Darshan Bhat,55,14,4,8,M
1255,1255,Sahana Patil,60,4,2,7,F
1256,1256,Santosh Bhat,73,13,2,6,M
1257,1257,Swathi Joshi,69,6,1,4,F
1258,1258,Prakash Reddy,28,20,5,9,M
1259,1259,Sangeetha Gowda,39,2,5,2,F
1260,1260,Anil Yadav,79,15,4,5,M
1261,1261,Sangeetha Shetty,72,16,1,7,F
1262,1262,Bhagya Sharma,42,9,1,3,F
1263,1263,Darshan Singh,45,6,2,4,M
1264,1264,Anil Desai,73,7,3,2,M
1265,1265,Sunil Sharma,48,18,2,7,M
1266,1266,Divya Kulkarni,27,16,4,8,F
1267,1267,Ramesh Naik,63,10,4,6,M
1268,1268,Kavya Bhat,59,14,4,10,F
1269,1269,Pooja Reddy,63,6,2,6,F
1270,1270,Sudeep Hiremath,58,19,5,8,M
1271,1271,Kiran Hegde,33,2,5,7,M
1272,1272,Nithin Yadav,40,11,1,3,M
1273,1273,Rashmi Hiremath,55,10,5,8,F
1274,1274,Pradeep Shetty,78,3,4,2,M
1275,1275,Roopa Bhat,74,18,1,1,F
1276,1276,Ramesh Hegde,22,13,2,7,M
1277,1277,Basavaraj Desai,54,16,2,10,M
1278,1278,Shivakumar Bhat,54,7,4,5,M
1279,1279,Mahesh Hegde,53,18,4,1,M
1280,1280,Manjunath Reddy,53,12,1,9,M
1281,1281,Sangeetha Reddy,59,4,1,9,F
1282,1282,Darshan Bhat,68,6,2,8,M
1283,1283,Sunil Desai,78,14,4,1,M
1284,1284,Shivakumar Desai,75,13,1,7,M
1285,1285,Manjunath Patil,38,19,1,6,M
1286,1286,Darshan Kumar,57,7,3,10,M
1287,1287,Suma Hiremath,43,1,5,8,F
1288,1288,Mahesh Kulkarni,42,3,4,8,M
1289,1289,Sudeep Gowda,41,1,3,2,M
1290,1290,Darshan Reddy,39,19,2,5,M
1291,1291,Ramesh Desai,51,13,4,6,M
1292,1292,Sangeetha Hegde,51,16,5,5,F
1293,1293,Prakash Reddy,45,14,1,4,M
1294,1294,Vinay Patil,77,10,5,4,M
1295,1295,Prakash Naik,37,10,2,5,M
1296,1296,Sahana Reddy,74,13,4,9,F
1297,1297,Karthik Desai,31,4,2,8,M
1298,1298,Ramya Hiremath,78,9,4,2,F
1299,1299,Santosh Kumar,55,6,4,7,M
1300,1300,Puneeth Yadav,62,18,2,3,M
1301,1301,Ramya Gowda,46,8,2,7,F
1302,1302,Shruthi Hegde,37,13,4,8,F
1303,1303,Bhagya Naik,36,4,5,1,F
1304,1304,Abhishek Joshi,69,3,3,10,M
1305,1305,Pradeep Rao,33,6,2,5,M
1306,1306,Nithin Yadav,77,12,1,9,M
1307,1307,Divya Gowda,36,5,1,1,F
1308,1308,Karthik Hegde,78,6,3,5,M
1309,1309,Roopa Kulkarni,33,2,1,8,F
1310,1310,Arun Sharma,41,7,1,8,M
1311,1311,Puneeth Hiremath,31,19,2,2,M
1312,1312,Karthik Desai,30,1,1,6,M
1313,1313,Kiran Yadav,30,7,3,8,M
1314,1314,Karthik Hegde,57,9,2,5,M
1315,1315,Suresh Kumar,46,14,4,10,M
1316,1316,Sahana Shetty,47,6,1,4,F
1317,1317,Sunil Kumar,38,3,1,5,M
1318,1318,Kiran Gowda,45,2,3,5,M
1319,1319,Pradeep Naik,50,18,5,4,M
1320,1320,Anusha Naik,35,2,1,7,F
1321,1321,Suresh Joshi,46,5,4,7,M
1322,1322,Santosh Desai,57,4,2,2,M
1323,1323,Puneeth Sharma,59,7,3,8,M
1324,1324,Mahesh Singh,22,19,2,6,M
1325,1325,Vinay Desai,47,3,2,10,M
1326,1326,Geetha Joshi,79,10,1,3,F
1327,1327,Rekha Kumar,55,16,1,9,F
1328,1328,Karthik Naik,22,8,5,1,M
1329,1329,Puneeth Kulkarni,56,5,2,5,M
1330,1330,Karthik Bhat,53,10,1,6,T
1331,1331,Suresh Yadav,52,19,3,6,M
1332,1332,Ramesh Gowda,36,12,5,3,M
1333,1333,Anil Yadav,53,1,3,4,M
1334,1334,Pooja Desai,59,11,4,8,F
1335,1335,Ramesh Desai,65,2,1,1,M
1336,1336,Darshan Hegde,46,3,1,9,M
1337,1337,Karthik Desai,54,8,1,6,M
1338,1338,Vijay Hiremath,74,2,2,6,M
1339,1339,Swathi Sharma,77,20,2,10,F
1340,1340,Vijay Naik,48,5,3,2,M
1341,1341,Pradeep Singh,45,12,2,7,M
1342,1342,Suma Sharma,31,15,1,3,F
1343,1343,Mahesh Hegde,53,6,1,6,M
1344,1344,Meghana Bhat,51,18,4,1,F
1345,1345,Suma Desai,37,16,4,8,F
1346,1346,Santosh Shetty,40,2,4,10,M
1347,1347,Pradeep Rao,66,12,5,10,M
1348,1348,Karthik Bhat,53,4,3,7,M
1349,1349,Sudeep Sharma,40,10,2,9,M
1350,1350,Kiran Desai,30,20,2,5,M
1351,1351,Nithin Hiremath,38,6,3,2,M
1352,1352,Anusha Singh,21,12,4,9,F
1353,1353,Pooja Naik,45,2,1,2,F
1354,1354,Ramya Rao,60,9,1,1,F
1355,1355,Kiran Naik,59,11,5,7,M
1356,1356,Kiran Sharma,41,1,3,3,M
1357,1357,Shilpa Rao,49,13,1,6,F
1358,1358,Ramesh Joshi,35,10,1,5,M
1359,1359,Sunil Singh,20,14,5,9,M
1360,1360,Basavaraj Gowda,31,13,4,2,M
1361,1361,Puneeth Kulkarni,41,12,4,7,M
1362,1362,Suresh Rao,55,1,5,3,M
1363,1363,Shilpa Rao,61,2,3,10,F
1364,1364,Vijay Patil,68,6,1,7,M
1365,1365,Geetha Patil,26,12,2,7,F
1366,1366,Kavya Gowda,45,17,3,4,F
1367,1367,Sangeetha Naik,31,9,4,1,F
1368,1368,Kavya Reddy,75,18,5,1,F
1369,1369,Kiran Rao,34,15,5,9,M
1370,1370,Vinay Kumar,31,14,5,3,M
1371,1371,Santosh Kulkarni,57,18,1,10,M
1372,1372,Swathi Desai,78,4,5,8,F
1373,1373,Suma Kulkarni,47,2,4,3,F
1374,1374,Manjunath Yadav,56,7,4,8,M
1375,1375,Anil Rao,41,3,4,10,M
1376,1376,Prakash Kumar,38,18,3,5,M
1377,1377,Shivakumar Gowda,45,14,3,1,M
1378,1378,Pradeep Sharma,19,8,4,4,M
1379,1379,Santosh Joshi,79,4,4,9,M
1380,1380,Darshan Hegde,75,11,3,3,M
1381,1381,Puneeth Singh,52,14,5,9,M
1382,1382,Karthik Naik,41,3,3,10,T
1383,1383,Kavya Yadav,22,12,5,6,F
1384,1384,Rashmi Hegde,60,15,2,1,F
1385,1385,Suma Joshi,29,14,3,4,F
1386,1386,Bhagya Sharma,40,12,5,9,F
1387,1387,Rekha Naik,32,16,3,1,F
1388,1388,Shivakumar Shetty,30,6,5,10,M
1389,1389,Vinay Shetty,18,19,5,10,M
1390,1390,Karthik Bhat,67,1,5,1,M
1391,1391,Ramesh Desai,72,1,4,1,M
1392,1392,Vijay Patil,34,17,5,4,M
1393,1393,Shruthi Reddy,44,11,5,10,F
1394,1394,Pooja Yadav,65,1,1,3,F
1395,1395,Nithin Rao,29,13,5,10,M
1396,1396,Basavaraj Hiremath,29,12,4,4,M
1397,1397,Nithin Singh,61,12,3,8,M
1398,1398,Rakesh Naik,71,1,3,4,M
1399,1399,Pradeep Singh,31,4,5,10,M
1400,1400,Anil Sharma,46,20,4,9,M
1401,1401,Darshan Shetty,22,17,1,5,M
1402,1402,Shilpa Naik,46,7,1,6,F
1403,1403,Darshan Rao,45,18,5,1,T
1404,1404,Suresh Yadav,75,5,5,5,M
1405,1405,Meghana Sharma,52,8,1,4,F
1406,1406,Pradeep Rao,67,12,1,10,M
1407,1407,Vijay Sharma,21,6,4,9,M
1408,1408,Basavaraj Hegde,48,4,3,2,M
1409,1409,Karthik Singh,38,16,5,7,M
1410,1410,Shivakumar Rao,51,12,5,8,M
1411,1411,Mahesh Desai,47,14,2,4,M
1412,1412,Asha Gowda,67,4,3,8,F
1413,1413,Sangeetha Singh,62,6,3,7,F
1414,1414,Shivakumar Hiremath,20,2,4,9,M
1415,1415,Mahesh Sharma,55,8,4,4,M
1416,1416,Vinay Hiremath,57,1,4,2,M
1417,1417,Meghana Sharma,57,17,1,5,F
1418,1418,Kavya Shetty,69,20,4,5,F
1419,1419,Ramya Gowda,44,13,1,9,F
1420,1420,Ramesh Gowda,80,20,2,6,M
1421,1421,Rakesh Patil,29,18,1,10,M
1422,1422,Vinay Gowda,45,4,4,3,M
1423,1423,Vinay Bhat,36,14,3,4,M
1424,1424,Arun Kulkarni,33,1,1,4,M
1425,1425,Manjunath Reddy,72,16,3,1,M
1426,1426,Manjunath Joshi,57,16,1,1,M
1427,1427,Suresh Kulkarni,41,1,4,10,M
1428,1428,Sunil Yadav,60,11,3,4,M
1429,1429,Vinay Desai,39,6,5,2,M
1430,1430,Rakesh Desai,42,3,3,4,M
1431,1431,Rashmi Gowda,33,4,5,9,F
1432,1432,Pradeep Sharma,32,18,2,1,M
1433,1433,Shilpa Gowda,39,14,5,2,F
1434,1434,Anusha Rao,52,9,2,8,F
1435,1435,Vinay Singh,42,18,1,7,M
1436,1436,Sunil Rao,73,15,3,4,M
1437,1437,Sudeep Shetty,50,4,4,9,M
1438,1438,Meghana Reddy,43,10,4,3,F
1439,1439,Suresh Kumar,44,13,3,8,M
1440,1440,Pooja Kumar,43,8,2,9,F
1441,1441,Suresh Rao,46,19,2,1,M
1442,1442,Basavaraj Kulkarni,70,3,3,7,M
1443,1443,Anil Gowda,34,7,4,9,T
1444,1444,Anusha Naik,48,8,3,8,F
1445,1445,Ramesh Bhat,25,3,4,2,M
1446,1446,Sahana Hiremath,38,11,1,1,F
1447,1447,Mahesh Desai,38,16,1,6,M
1448,1448,Mahesh Hiremath,56,13,5,8,M
1449,1449,Ramesh Reddy,46,9,3,2,M
1450,1450,Rekha Kumar,78,2,4,3,F
1451,1451,Nithin Sharma,47,7,2,3,M
1452,1452,Swathi Kulkarni,31,9,5,9,F
1453,1453,Puneeth Singh,21,3,1,10,M
1454,1454,Prakash Reddy,61,12,5,8,M
1455,1455,Nithin Rao,44,8,5,7,M
1456,1456,Sangeetha Kulkarni,24,5,1,8,F
1457,1457,Suresh Rao,58,9,2,8,M
1458,1458,Roopa Patil,64,5,2,5,F
1459,1459,Anil Kumar,70,14,1,8,M
1460,1460,Rashmi Joshi,21,12,3,5,F
1461,1461,Kiran Joshi,51,11,2,10,M
1462,1462,Nithin Bhat,30,12,4,9,M
1463,1463,Santosh Singh,51,7,1,2,M
1464,1464,Vinay Patil,60,19,1,8,M
1465,1465,Vijay Shetty,59,3,4,10,M
1466,1466,Vijay Kulkarni,32,13,4,5,M
1467,1467,Swathi Joshi,48,16,4,9,F
1468,1468,Karthik Singh,21,1,2,4,M
1469,1469,Darshan Hiremath,78,15,3,6,M
1470,1470,Vijay Rao,42,14,1,2,M
1471,1471,Asha Yadav,75,14,2,6,F
1472,1472,Anil Reddy,36,15,3,3,M
1473,1473,Manjunath Desai,63,15,1,6,M
1474,1474,Rashmi Hegde,52,12,2,4,F
1475,1475,Anusha Kulkarni,49,5,3,5,F
1476,1476,Kiran Reddy,43,6,5,10,M
1477,1477,Geetha Hiremath,37,9,1,5,F
1478,1478,Puneeth Bhat,37,6,1,8,M
1479,1479,Anil Singh,51,16,5,4,M
1480,1480,Mahesh Naik,37,15,2,10,M
1481,1481,Santosh Gowda,71,19,1,8,M
1482,1482,Vinay Naik,47,14,3,9,M
1483,1483,Meghana Rao,68,5,1,4,F
1484,1484,Ramya Kumar,73,15,1,3,F
1485,1485,Prakash Desai,47,17,2,5,M
1486,1486,Puneeth Joshi,39,17,3,9,M
1487,1487,Divya Hegde,61,9,4,10,T
1488,1488,Shilpa Bhat,67,12,1,10,F
1489,1489,Roopa Sharma,52,10,5,8,F
1490,1490,Mahesh Singh,33,7,4,9,M
1491,1491,Pradeep Hiremath,38,6,3,6,M
1492,1492,Meghana Patil,45,4,1,9,F
1493,1493,Sangeetha Joshi,35,15,1,2,F
1494,1494,Divya Hiremath,21,9,2,7,F
1495,1495,Sangeetha Patil,52,15,5,1,F
1496,1496,Vijay Kulkarni,21,15,4,10,M
1497,1497,Abhishek Joshi,40,6,3,9,M
1498,1498,Ramya Singh,35,10,5,3,F
1499,1499,Mahesh Hiremath,35,6,5,9,M
1500,1500,Anusha Patil,66,13,1,2,F
1501,1501,Anusha Naik,39,15,3,9,F
1502,1502,Shivakumar Hiremath,41,20,1,7,M
1503,1503,Meghana Reddy,65,8,3,10,F
1504,1504,Rashmi Hiremath,24,6,5,7,F
1505,1505,Santosh Bhat,28,8,2,1,M
1506,1506,Santosh Rao,47,8,3,1,M
1507,1507,Sunil Gowda,53,2,5,1,M
1508,1508,Puneeth Kulkarni,30,9,4,3,M
1509,1509,Shilpa Joshi,39,3,2,5,F
1510,1510,Divya Kumar,50,19,3,10,F
1511,1511,Swathi Hegde,53,1,4,1,F
1512,1512,Shruthi Rao,39,2,3,6,F
1513,1513,Rashmi Yadav,50,3,3,4,F
1514,1514,Roopa Naik,53,15,1,7,F
1515,1515,Manjunath Desai,43,19,1,1,M
1516,1516,Ramesh Singh,20,7,1,1,M
1517,1517,Suresh Hegde,43,4,1,6,M
1518,1518,Mahesh Kumar,38,14,3,1,M
1519,1519,Ramya Kulkarni,77,8,2,7,F
1520,1520,Swathi Patil,19,17,1,3,F
1521,1521,Pradeep Hiremath,71,3,1,1,M
1522,1522,Prakash Bhat,34,8,3,2,M
1523,1523,Vinay Yadav,67,4,1,1,M
1524,1524,Roopa Patil,42,16,4,1,F
1525,1525,Rekha Shetty,55,2,3,1,F
1526,1526,Divya Yadav,49,15,3,6,F
1527,1527,Divya Reddy,39,18,2,9,F
1528,1528,Abhishek Bhat,69,1,5,3,M
1529,1529,Manjunath Sharma,74,13,1,7,M
1530,1530,Kavya Rao,64,11,4,9,F
1531,1531,Kavya Hegde,46,1,1,3,F
1532,1532,Suresh Gowda,42,19,2,9,M
1533,1533,Geetha Patil,26,8,1,6,F
1534,1534,Sahana Yadav,78,20,3,6,F
1535,1535,Basavaraj Hiremath,63,2,2,7,M
1536,1536,Suresh Singh,46,3,3,7,M
1537,1537,Rashmi Hegde,44,11,5,7,F
1538,1538,Bhagya Rao,44,12,4,6,F
1539,1539,Sahana Naik,56,15,1,6,F
1540,1540,Sahana Hegde,75,17,2,5,F
1541,1541,Bhagya Patil,52,7,4,9,F
1542,1542,Vijay Shetty,33,7,1,5,M
1543,1543,Puneeth Kulkarni,53,6,2,5,M
1544,1544,Suresh Naik,67,6,2,2,M
1545,1545,Rekha Hegde,33,18,2,4,F
1546,1546,Karthik Sharma,30,9,2,6,M
1547,1547,Shruthi Hiremath,77,5,5,5,F
1548,1548,Kavya Reddy,41,1,3,10,F
1549,1549,Arun Yadav,46,7,2,2,T
1550,1550,Shivakumar Sharma,49,19,2,1,M
1551,1551,Rekha Kumar,56,7,3,10,F
1552,1552,Asha Kulkarni,24,3,5,4,F
1553,1553,Nithin Patil,38,11,4,9,M
1554,1554,Rekha Desai,31,4,3,1,F
1555,1555,Swathi Reddy,18,11,2,6,F
1556,1556,Sunil Reddy,45,2,5,7,M
1557,1557,Anusha Gowda,25,13,3,6,F
1558,1558,Roopa Gowda,49,8,4,3,F
1559,1559,Pooja Desai,39,5,1,8,F
1560,1560,Rakesh Rao,42,8,1,5,M
1561,1561,Rakesh Sharma,50,12,3,10,M
1562,1562,Prakash Singh,52,10,5,10,M
1563,1563,Arun Shetty,69,10,2,4,M
1564,1564,Meghana Kulkarni,61,12,4,9,F
1565,1565,Meghana Joshi,58,10,3,1,F
1566,1566,Sudeep Hiremath,42,10,5,7,M
1567,1567,Kiran Kulkarni,25,1,4,10,M
1568,1568,Karthik Rao,48,18,3,7,M
1569,1569,Darshan Patil,35,19,4,1,M
1570,1570,Sahana Joshi,38,12,2,4,F
1571,1571,Nithin Sharma,48,3,3,4,M
1572,1572,Meghana Kulkarni,28,3,4,7,F
1573,1573,Sunil Hiremath,53,8,2,10,M
1574,1574,Shivakumar Yadav,47,1,2,6,M
1575,1575,Rashmi Bhat,77,12,2,9,F
1576,1576,Basavaraj Rao,72,13,4,9,M
1577,1577,Puneeth Bhat,61,14,5,10,M
1578,1578,Sahana Reddy,58,13,2,8,F
1579,1579,Meghana Rao,29,6,5,8,F
1580,1580,Manjunath Singh,27,7,5,2,M
1581,1581,Pradeep Desai,40,20,5,10,M
1582,1582,Sunil Kulkarni,54,12,1,5,M
1583,1583,Vijay Joshi,52,5,1,3,M
1584,1584,Arun Hegde,18,7,3,4,M
1585,1585,Basavaraj Shetty,62,6,3,5,M
1586,1586,Arun Bhat,54,9,3,9,M
1587,1587,Shilpa Naik,44,15,3,7,F
1588,1588,Meghana Naik,42,12,2,2,F
1589,1589,Karthik Joshi,23,13,4,9,T
1590,1590,Swathi Patil,32,12,1,10,F
1591,1591,Rakesh Yadav,37,17,3,9,M
1592,1592,Kavya Yadav,60,2,5,10,F
1593,1593,Abhishek Patil,79,15,4,10,M
1594,1594,Ramesh Bhat,70,9,4,3,M
1595,1595,Bhagya Kulkarni,74,14,3,2,F
1596,1596,Karthik Yadav,55,9,3,10,M
1597,1597,Meghana Kumar,31,8,1,8,F
1598,1598,Pradeep Kumar,48,2,2,4,M
1599,1599,Divya Desai,36,15,2,9,F
1600,1600,Anusha Hegde,37,11,2,5,F
1601,1601,Roopa Desai,64,3,1,2,F
1602,1602,Manjunath Joshi,24,2,2,8,M
1603,1603,Ramesh Sharma,66,12,1,8,M
1604,1604,Sangeetha Patil,55,18,2,6,F
1605,1605,Suma Singh,18,10,2,7,F
1606,1606,Pradeep Bhat,66,8,5,1,M
1607,1607,Anil Singh,38,8,5,6,M
1608,1608,Sangeetha Bhat,34,11,1,3,F
1609,1609,Suresh Reddy,32,1,3,6,M
1610,1610,Ramya Yadav,38,15,5,8,F
1611,1611,Pooja Yadav,48,9,1,4,F
1612,1612,Shivakumar Reddy,56,9,5,1,M
1613,1613,Swathi Kumar,47,14,2,4,F
1614,1614,Sunil Shetty,58,20,4,4,M
1615,1615,Ramesh Kulkarni,39,8,3,2,M
1616,1616,Anusha Reddy,33,11,1,8,F
1617,1617,Pradeep Desai,36,1,4,7,M
1618,1618,Prakash Kulkarni,50,5,1,5,M
1619,1619,Sahana Hiremath,37,8,5,2,F
1620,1620,Mahesh Joshi,56,16,2,3,M
1621,1621,Abhishek Sharma,78,17,2,8,M
1622,1622,Ramya Reddy,49,11,3,4,F
1623,1623,Kavya Gowda,57,16,2,5,F
1624,1624,Suresh Singh,45,17,5,6,M
1625,1625,Anil Gowda,54,2,1,3,M
1626,1626,Roopa Sharma,73,3,5,5,F
1627,1627,Kavya Bhat,42,5,2,8,F
1628,1628,Darshan Rao,38,20,1,5,M
1629,1629,Ramya Yadav,76,6,1,6,F
1630,1630,Roopa Rao,77,11,3,3,F
1631,1631,Prakash Naik,39,19,4,5,M
1632,1632,Sahana Hegde,31,17,1,9,F
1633,1633,Roopa Hiremath,30,8,1,2,F
1634,1634,Swathi Patil,32,15,5,1,F
1635,1635,Asha Patil,30,16,1,1,F
1636,1636,Kavya Hegde,33,2,1,2,F
1637,1637,Prakash Sharma,71,14,2,3,M
1638,1638,Anil Hiremath,38,11,1,3,M
1639,1639,Sunil Bhat,44,10,5,8,M
1640,1640,Anil Yadav,32,20,4,5,M
1641,1641,Sangeetha Joshi,71,4,2,8,F
1642,1642,Asha Kumar,27,20,3,7,F
1643,1643,Mahesh Kumar,26,14,3,8,T
1644,1644,Manjunath Reddy,59,13,2,4,M
1645,1645,Sangeetha Patil,54,2,5,9,F
1646,1646,Abhishek Bhat,54,13,5,5,M
1647,1647,Suma Kulkarni,26,19,2,1,F
1648,1648,Puneeth Kulkarni,39,12,3,1,M
1649,1649,Roopa Kumar,56,11,2,6,F
1650,1650,Shilpa Hegde,32,20,2,6,F
1651,1651,Divya Yadav,55,16,5,5,F
1652,1652,Nithin Hiremath,49,11,5,5,M
1653,1653,Shruthi Naik,54,12,4,2,F
1654,1654,Anil Yadav,70,12,1,9,M
1655,1655,Nithin Hiremath,73,12,1,9,M
1656,1656,Swathi Kumar,54,7,3,10,F
1657,1657,Prakash Shetty,44,1,1,9,M
1658,1658,Santosh Shetty,39,13,4,6,M
1659,1659,Abhishek Sharma,45,12,1,2,M
1660,1660,Suma Rao,52,10,5,7,F
1661,1661,Anil Hiremath,41,14,2,9,M
1662,1662,Puneeth Patil,58,13,4,8,M
1663,1663,Darshan Patil,31,4,5,5,M
1664,1664,Ramya Naik,58,13,4,9,F
1665,1665,Vinay Kulkarni,56,8,5,7,M
1666,1666,Kiran Kumar,51,14,4,7,M
1667,1667,Sahana Kumar,51,2,1,9,F
1668,1668,Rashmi Kulkarni,22,3,4,8,F
1669,1669,Abhishek Shetty,32,3,3,6,M
1670,1670,Meghana Gowda,18,19,4,3,F
1671,1671,Santosh Shetty,51,19,2,3,M
1672,1672,Puneeth Desai,80,3,2,3,M
1673,1673,Suresh Patil,21,17,4,5,M
1674,1674,Anusha Kumar,33,12,5,2,F
1675,1675,Ramya Desai,21,5,4,7,F
1676,1676,Pooja Shetty,80,16,3,1,F
1677,1677,Sahana Hegde,20,1,4,3,F
1678,1678,Rekha Singh,65,11,2,7,F
1679,1679,Manjunath Bhat,47,16,4,10,M
1680,1680,Santosh Shetty,60,12,5,4,M
1681,1681,Divya Desai,50,3,3,7,F
1682,1682,Prakash Reddy,32,17,2,2,M
1683,1683,Ramesh Kumar,53,14,1,5,M
1684,1684,Roopa Joshi,46,2,3,7,F
1685,1685,Nithin Yadav,56,18,5,4,M
1686,1686,Anil Rao,38,5,4,7,M
1687,1687,Sunil Desai,35,1,2,5,M
1688,1688,Kavya Shetty,57,2,4,8,F
1689,1689,Arun Desai,36,11,3,4,M
1690,1690,Puneeth Naik,42,2,3,4,M
1691,1691,Vijay Kumar,39,20,1,8,M
1692,1692,Shilpa Sharma,40,2,5,6,F
1693,1693,Kavya Hiremath,34,10,3,4,F
1694,1694,Manjunath Shetty,30,9,1,8,M
1695,1695,Mahesh Sharma,59,19,3,6,M
1696,1696,Suresh Hiremath,70,13,3,5,M
1697,1697,Manjunath Rao,45,5,4,3,M
1698,1698,Sudeep Hegde,71,12,2,10,M
1699,1699,Geetha Kulkarni,23,3,2,7,F
1700,1700,Basavaraj Hegde,59,15,4,6,M
1701,1701,Swathi Rao,22,8,5,7,F
1702,1702,Suma Gowda,78,14,5,10,F
1703,1703,Shruthi Rao,35,7,5,6,F
1704,1704,Sunil Hegde,30,2,3,6,M
1705,1705,Roopa Reddy,31,6,2,3,F
1706,1706,Basavaraj Rao,58,18,4,9,M
1707,1707,Vinay Kumar,60,3,5,1,M
1708,1708,Divya Singh,31,18,3,9,F
1709,1709,Pooja Gowda,39,5,4,6,F
1710,1710,Shruthi Reddy,53,12,1,2,F
1711,1711,Rekha Singh,26,8,5,3,F
1712,1712,Bhagya Patil,56,16,1,3,F
1713,1713,Shilpa Hegde,57,12,2,4,F
1714,1714,Suma Joshi,46,4,3,2,F
1715,1715,Puneeth Bhat,31,5,3,4,M
1716,1716,Shruthi Hiremath,36,15,5,4,F
1717,1717,Manjunath Kumar,59,4,1,6,M
1718,1718,Rekha Kumar,42,6,4,10,F
1719,1719,Santosh Kulkarni,57,4,3,8,M
1720,1720,Suresh Gowda,54,12,5,3,M
1721,1721,Meghana Shetty,23,8,5,6,F
1722,1722,Karthik Naik,58,16,4,4,M
1723,1723,Rashmi Gowda,42,18,3,10,F
1724,1724,Manjunath Joshi,37,4,3,2,M
1725,1725,Kiran Gowda,47,11,1,5,M
1726,1726,Shivakumar Yadav,69,16,1,6,M
1727,1727,Sunil Yadav,43,20,1,2,M
1728,1728,Shilpa Reddy,47,19,4,9,F
1729,1729,Rakesh Reddy,43,15,1,9,M
1730,1730,Suresh Gowda,59,4,2,2,M
1731,1731,Shruthi Shetty,55,15,4,9,F
1732,1732,Arun Bhat,55,1,5,9,M
1733,1733,Vinay Shetty,44,6,2,2,M
1734,1734,Kavya Kulkarni,48,2,3,8,F
1735,1735,Swathi Reddy,61,4,1,2,F
