AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
5602,2205,Anil Singh,34,M,A2
5603,2205,Vijay Joshi,42,M,A3
5604,2205,Manjunath Singh,35,M,A4
5605,2206,Sudeep Desai,25,M,A1
5606,2206,Sunil Hegde,29,M,A2
5607,2206,Sudeep Rao,25,M,A3
5608,2206,Nithin Shetty,25,M,A4
5609,2207,Darshan Kulkarni,51,M,A1
5610,2207,Karthik Sharma,35,M,A2
5611,2207,Shruthi Joshi,30,F,A3
5612,2207,Rekha Singh,22,T,A4
5613,2208,Prakash Reddy,34,M,A1
5614,2208,Pooja Reddy,31,F,A2
5615,2209,Asha Shetty,32,F,A1
5616,2209,Sunil Shetty,25,M,A2
5617,2209,Vinay Sharma,34,M,A3
5618,2209,Karthik Bhat,24,M,A4
5619,2210,Sudeep Joshi,57,M,A1
5620,2210,Darshan Yadav,33,M,A2
5621,2211,Roopa Bhat,49,F,A1
5622,2211,Darshan Desai,27,M,A2
5623,2211,Asha Shetty,26,T,A3
5624,2211,Sunil Rao,22,M,A4
5625,2212,Shivakumar Desai,26,M,A1
5626,2212,Basavaraj Singh,25,M,A2
5627,2213,Pooja Hiremath,35,F,A1
5628,2213,Prakash Kulkarni,20,M,A2
5629,2213,Karthik Naik,20,M,A3
5630,2214,Arun Shetty,33,M,A1
5631,2214,Roopa Gowda,59,F,A2
5632,2214,Darshan Yadav,27,M,A3
5633,2215,Sudeep Singh,56,M,A1
5634,2216,Kiran Bhat,20,M,A1
5635,2216,Sunil Reddy,31,M,A2
5636,2216,Kiran Sharma,34,M,A3
5637,2217,Kiran Shetty,22,M,A1
5638,2217,Ramesh Patil,24,M,A2
5639,2218,Karthik Singh,60,M,A1
5640,2218,Shivakumar Patil,32,M,A2
5641,2218,Arun Hiremath,33,M,A3
5642,2219,Pooja Hiremath,22,F,A1
5643,2219,Sunil Patil,33,M,A2
5644,2219,Abhishek Hegde,38,M,A3
5645,2220,Puneeth Patil,30,M,A1
5646,2220,Ramesh Gowda,50,M,A2
5647,2221,Sunil Shetty,37,M,A1
5648,2221,Prakash Sharma,33,M,A2
5649,2221,Santosh Gowda,34,M,A3
5650,2221,Darshan Hiremath,23,M,A4
5651,2222,Prakash Patil,30,M,A1
5652,2222,Sangeetha Singh,25,F,A2
5653,2222,Vijay Patil,40,M,A3
5654,2222,Anil Kulkarni,30,M,A4
5655,2223,Basavaraj Yadav,32,M,A1
5656,2223,Manjunath Gowda,28,M,A2
5657,2224,Pradeep Kulkarni,63,M,A1
5658,2224,Kiran Singh,31,M,A2
5659,2225,Shruthi Singh,33,F,A1
5660,2225,Puneeth Joshi,35,M,A2
5661,2226,Prakash Hegde,30,M,A1
5662,2226,Sudeep Joshi,29,M,A2
5663,2226,Suresh Patil,30,M,A3
5664,2226,Kavya Hegde,32,F,A4
5665,2227,Vinay Naik,22,M,A1
5666,2227,Darshan Desai,23,M,A2
5667,2227,Ramesh Yadav,36,M,A3
5668,2227,Manjunath Desai,32,M,A4
5669,2228,Sudeep Yadav,33,M,A1
5670,2228,Anil Rao,24,M,A2
5671,2228,Vinay Rao,65,M,A3
5672,2228,Manjunath Sharma,26,M,A4
5673,2229,Kiran Naik,35,M,A1
5674,2229,Darshan Bhat,26,M,A2
5675,2229,Pradeep Gowda,25,M,A3
5676,2230,Darshan Sharma,24,M,A1
5677,2230,Puneeth Bhat,24,M,A2
5678,2230,Santosh Rao,18,M,A3
5679,2231,Ramesh Joshi,20,M,A1
5680,2232,Puneeth Rao,33,T,A1
5681,2232,Anusha Bhat,29,F,A2
5682,2232,Basavaraj Desai,32,M,A3
5683,2233,Sunil Naik,25,M,A1
5684,2233,Geetha Bhat,30,F,A2
5685,2233,Mahesh Desai,30,M,A3
5686,2233,Basavaraj Patil,28,M,A4
5687,2234,Sudeep Bhat,23,M,A1
5688,2234,Pradeep Reddy,59,M,A2
5689,2235,Kiran Bhat,23,M,A1
5690,2235,Mahesh Bhat,20,M,A2
5691,2236,Basavaraj Shetty,26,M,A1
5692,2236,Geetha Bhat,27,F,A2
5693,2236,Divya Hiremath,33,F,A3
5694,2236,Shivakumar Kulkarni,31,M,A4
5695,2237,Puneeth Kumar,20,M,A1
5696,2237,Pradeep Bhat,24,M,A2
5697,2238,Suresh Sharma,30,M,A1
5698,2238,Shivakumar Sharma,21,M,A2
5699,2238,Nithin Sharma,43,M,A3
5700,2239,Ramesh Shetty,30,M,A1
5701,2239,Puneeth Kumar,28,M,A2
5702,2239,Rakesh Patil,32,M,A3
5703,2240,Sunil Reddy,27,M,A1
5704,2240,Manjunath Patil,26,M,A2
5705,2240,Nithin Kulkarni,22,M,A3
5706,2241,Arun Singh,64,M,A1
5707,2242,Santosh Bhat,31,M,A1
5708,2242,Asha Joshi,32,F,A2
5709,2242,Vijay Hiremath,60,M,A3
5710,2242,Abhishek Naik,23,M,A4
5711,2243,Vinay Reddy,35,M,A1
5712,2244,Ramesh Singh,23,M,A1
5713,2244,Santosh Joshi,35,M,A2
5714,2244,Sangeetha Bhat,22,F,A3
5715,2244,Ramesh Kulkarni,29,M,A4
5716,2245,Vijay Kulkarni,24,M,A1
5717,2245,Manjunath Kumar,25,M,A2
5718,2245,Meghana Patil,30,F,A3
5719,2246,Mahesh Sharma,23,M,A1
5720,2246,Sudeep Reddy,20,M,A2
5721,2246,Santosh Rao,31,M,A3
5722,2246,Pooja Shetty,20,F,A4
5723,2247,Prakash Naik,27,M,A1
5724,2247,Darshan Bhat,31,M,A2
5725,2247,Vijay Sharma,32,M,A3
5726,2247,Sunil Rao,31,M,A4
5727,2248,Kavya Hiremath,38,F,A1
5728,2249,Rakesh Gowda,26,M,A1
5729,2249,Santosh Naik,29,M,A2
5730,2249,Abhishek Hiremath,46,M,A3
5731,2250,Mahesh Desai,34,M,A1
5732,2251,Ramesh Gowda,23,M,A1
5733,2252,Sudeep Reddy,27,M,A1
5734,2253,Sunil Hiremath,27,M,A1
5735,2253,Basavaraj Reddy,33,M,A2
5736,2253,Shivakumar Hegde,24,M,A3
5737,2253,Kiran Hiremath,26,T,A4
5738,2254,Sudeep Reddy,34,M,A1
5739,2254,Basavaraj Rao,35,M,A2
5740,2254,Kiran Hiremath,32,M,A3
5741,2255,Arun Desai,26,M,A1
5742,2256,Roopa Desai,25,F,A1
5743,2256,Kavya Hegde,33,F,A2
5744,2256,Santosh Patil,33,M,A3
5745,2256,Abhishek Rao,35,M,A4
5746,2257,Ramesh Singh,32,M,A1
5747,2258,Sangeetha Reddy,22,F,A1
5748,2258,Darshan Desai,31,M,A2
5749,2258,Basavaraj Singh,46,M,A3
5750,2259,Divya Singh,34,F,A1
5751,2259,Mahesh Kumar,25,M,A2
5752,2259,Anil Joshi,24,M,A3
5753,2260,Bhagya Yadav,27,F,A1
5754,2261,Santosh Shetty,23,M,A1
5755,2261,Darshan Naik,38,M,A2
5756,2261,Kavya Yadav,30,F,A3
5757,2261,Manjunath Desai,65,M,A4
5758,2262,Vinay Hegde,22,M,A1
5759,2262,Manjunath Hegde,39,M,A2
5760,2263,Anil Singh,35,M,A1
5761,2264,Swathi Singh,26,F,A1
5762,2264,Santosh Naik,28,M,A2
5763,2265,Manjunath Reddy,28,T,A1
5764,2265,Asha Kumar,21,F,A2
5765,2265,Suresh Naik,28,M,A3
5766,2265,Kiran Desai,29,M,A4
5767,2266,Pooja Hiremath,20,F,A1
5768,2266,Anil Shetty,30,M,A2
5769,2266,Sunil Shetty,53,M,A3
5770,2266,Shivakumar Joshi,26,M,A4
5771,2267,Suresh Naik,20,M,A1
5772,2267,Ramya Hiremath,29,F,A2
5773,2268,Abhishek Hiremath,26,T,A1
5774,2268,Sudeep Hegde,35,M,A2
5775,2268,Mahesh Bhat,30,M,A3
5776,2268,Puneeth Yadav,24,M,A4
5777,2269,Rekha Gowda,34,F,A1
5778,2269,Arun Kulkarni,30,M,A2
5779,2269,Santosh Shetty,34,M,A3
5780,2269,Ramesh Hiremath,27,M,A4
5781,2270,Manjunath Kulkarni,28,M,A1
5782,2270,Sunil Rao,29,M,A2
5783,2271,Puneeth Hiremath,28,M,A1
5784,2271,Karthik Gowda,23,M,A2
5785,2272,Sudeep Rao,20,M,A1
5786,2272,Prakash Gowda,31,M,A2
5787,2272,Mahesh Joshi,31,M,A3
5788,2272,Pradeep Reddy,26,M,A4
5789,2273,Anil Kulkarni,53,M,A1
5790,2273,Manjunath Kumar,28,M,A2
5791,2273,Sudeep Gowda,22,M,A3
5792,2273,Basavaraj Kulkarni,33,M,A4
5793,2274,Mahesh Hiremath,29,M,A1
5794,2274,Rekha Yadav,27,T,A2
5795,2274,Abhishek Reddy,29,M,A3
5796,2275,Sunil Shetty,20,M,A1
5797,2276,Darshan Sharma,61,M,A1
5798,2276,Pradeep Gowda,31,M,A2
5799,2277,Kiran Kumar,33,M,A1
5800,2277,Basavaraj Sharma,32,M,A2
5801,2277,Rakesh Hegde,60,M,A3
5802,2277,Sahana Gowda,35,F,A4
5803,2278,Kiran Bhat,38,M,A1
5804,2279,Arun Naik,22,M,A1
5805,2279,Suma Joshi,27,F,A2
5806,2279,Suresh Yadav,35,M,A3
5807,2279,Suresh Gowda,22,M,A4
5808,2280,Santosh Rao,31,M,A1
5809,2281,Ramesh Singh,33,M,A1
5810,2281,Karthik Desai,39,M,A2
5811,2282,Anil Rao,26,M,A1
5812,2282,Vinay Kumar,27,M,A2
5813,2282,Puneeth Yadav,29,M,A3
5814,2283,Nithin Sharma,33,M,A1
5815,2283,Manjunath Sharma,30,M,A2
5816,2283,Rakesh Reddy,23,M,A3
5817,2283,Mahesh Hegde,29,M,A4
5818,2284,Anil Joshi,34,M,A1
5819,2285,Manjunath Hiremath,59,M,A1
5820,2286,Anusha Kumar,30,F,A1
5821,2286,Basavaraj Singh,25,M,A2
5822,2286,Shivakumar Reddy,22,M,A3
5823,2286,Ramesh Kumar,34,M,A4
5824,2287,Kiran Kulkarni,35,M,A1
5825,2287,Anil Gowda,23,M,A2
5826,2287,Darshan Shetty,20,M,A3
5827,2287,Pradeep Sharma,23,M,A4
5828,2288,Abhishek Yadav,28,M,A1
5829,2288,Vijay Desai,20,M,A2
5830,2288,Ramesh Kumar,31,M,A3
5831,2288,Santosh Singh,40,M,A4
5832,2289,Sudeep Joshi,23,M,A1
5833,2290,Pradeep Patil,33,M,A1
5834,2291,Santosh Gowda,49,M,A1
5835,2291,Shivakumar Shetty,30,M,A2
5836,2291,Arun Desai,27,M,A3
5837,2292,Puneeth Singh,31,M,A1
5838,2293,Divya Kulkarni,32,F,A1
5839,2293,Roopa Gowda,30,T,A2
5840,2293,Prakash Kulkarni,26,M,A3
5841,2294,Rakesh Naik,60,M,A1
5842,2294,Nithin Gowda,34,M,A2
5843,2295,Pradeep Patil,59,M,A1
5844,2296,Darshan Singh,23,M,A1
5845,2297,Anil Yadav,27,M,A1
5846,2297,Pradeep Bhat,33,M,A2
5847,2297,Rakesh Gowda,46,T,A3
5848,2298,Shivakumar Naik,27,M,A1
5849,2298,Vinay Kumar,22,M,A2
5850,2299,Geetha Singh,32,F,A1
5851,2299,Anusha Singh,63,F,A2
5852,2300,Pradeep Desai,20,M,A1
5853,2300,Darshan Kulkarni,27,T,A2
5854,2301,Shivakumar Sharma,48,M,A1
5855,2301,Puneeth Kumar,21,M,A2
5856,2301,Rakesh Sharma,30,M,A3
5857,2302,Sahana Bhat,30,F,A1
5858,2303,Ramesh Kumar,20,M,A1
5859,2304,Vinay Sharma,36,M,A1
5860,2304,Vijay Rao,33,M,A2
5861,2304,Rakesh Desai,18,M,A3
5862,2305,Vinay Hegde,35,M,A1
5863,2305,Kiran Shetty,29,M,A2
5864,2305,Nithin Kumar,25,M,A3
5865,2306,Rashmi Yadav,62,F,A1
5866,2307,Vinay Patil,25,M,A1
5867,2308,Asha Shetty,25,F,A1
5868,2309,Rakesh Shetty,22,M,A1
5869,2309,Santosh Joshi,29,M,A2
5870,2309,Sudeep Hiremath,34,M,A3
5871,2310,Karthik Gowda,49,M,A1
5872,2311,Karthik Hegde,29,T,A1
5873,2311,Darshan Rao,26,M,A2
5874,2311,Arun Shetty,33,M,A3
5875,2311,Anil Sharma,28,M,A4
5876,2312,Sudeep Shetty,23,M,A1
5877,2312,Rakesh Desai,24,M,A2
5878,2312,Puneeth Kulkarni,34,M,A3
5879,2313,Shilpa Kumar,20,F,A1
5880,2313,Vinay Joshi,47,M,A2
5881,2313,Vijay Bhat,30,M,A3
5882,2313,Vinay Sharma,23,M,A4
5883,2314,Sunil Joshi,31,M,A1
5884,2314,Suresh Joshi,34,M,A2
5885,2314,Prakash Kulkarni,24,M,A3
5886,2314,Manjunath Hegde,33,M,A4
5887,2315,Shivakumar Naik,33,M,A1
5888,2315,Suresh Singh,34,M,A2
5889,2315,Santosh Joshi,25,M,A3
5890,2315,Vinay Reddy,20,M,A4
5891,2316,Puneeth Yadav,24,M,A1
5892,2316,Abhishek Hiremath,21,M,A2
5893,2317,Rakesh Sharma,34,M,A1
5894,2317,Prakash Shetty,44,M,A2
5895,2317,Manjunath Joshi,22,M,A3
5896,2318,Arun Sharma,24,M,A1
5897,2318,Suresh Joshi,32,M,A2
5898,2318,Kiran Gowda,54,M,A3
5899,2319,Prakash Naik,22,M,A1
5900,2319,Ramesh Rao,23,M,A2
5901,2319,Sudeep Joshi,35,M,A3
5902,2320,Shilpa Kumar,24,F,A1
5903,2320,Karthik Reddy,35,M,A2
5904,2320,Sunil Singh,27,M,A3
5905,2320,Nithin Naik,25,M,A4
5906,2321,Arun Shetty,28,M,A1
5907,2322,Pradeep Singh,28,M,A1
5908,2322,Basavaraj Joshi,27,M,A2
5909,2323,Santosh Bhat,23,M,A1
5910,2323,Anil Naik,35,M,A2
5911,2323,Santosh Patil,35,M,A3
5912,2323,Sahana Patil,30,F,A4
5913,2324,Vijay Rao,33,M,A1
5914,2324,Puneeth Naik,36,M,A2
5915,2324,Karthik Kulkarni,22,M,A3
5916,2325,Mahesh Kumar,32,M,A1
5917,2325,Santosh Joshi,63,M,A2
5918,2325,Kavya Joshi,32,F,A3
5919,2325,Manjunath Desai,25,M,A4
5920,2326,Ramesh Gowda,38,M,A1
5921,2326,Vinay Singh,24,M,A2
5922,2326,Prakash Gowda,35,M,A3
5923,2326,Prakash Shetty,26,M,A4
5924,2327,Shilpa Naik,33,F,A1
5925,2327,Darshan Sharma,25,M,A2
5926,2327,Sunil Reddy,47,M,A3
5927,2327,Shivakumar Naik,25,M,A4
5928,2328,Sunil Shetty,27,M,A1
5929,2329,Vinay Yadav,27,M,A1
5930,2329,Geetha Sharma,33,F,A2
5931,2329,Nithin Singh,33,M,A3
5932,2329,Ramya Sharma,22,F,A4
5933,2330,Vijay Reddy,22,M,A1
5934,2331,Vijay Kulkarni,22,T,A1
5935,2331,Kiran Joshi,28,M,A2
5936,2331,Anil Singh,25,M,A3
5937,2331,Kavya Shetty,27,F,A4
5938,2332,Ramesh Reddy,26,M,A1
5939,2332,Shilpa Shetty,25,T,A2
5940,2332,Karthik Yadav,28,M,A3
5941,2332,Arun Joshi,29,M,A4
5942,2333,Anil Rao,35,T,A1
5943,2334,Manjunath Naik,31,M,A1
5944,2334,Arun Patil,21,M,A2
5945,2334,Mahesh Yadav,48,M,A3
5946,2335,Abhishek Sharma,27,M,A1
5947,2335,Karthik Gowda,35,M,A2
5948,2336,Vijay Patil,26,M,A1
5949,2336,Suresh Sharma,29,M,A2
5950,2337,Kiran Rao,28,M,A1
5951,2338,Manjunath Bhat,26,M,A1
5952,2338,Nithin Shetty,24,M,A2
5953,2339,Vijay Yadav,48,M,A1
5954,2340,Suresh Kumar,35,M,A1
5955,2340,Pradeep Gowda,27,M,A2
5956,2341,Rakesh Naik,25,M,A1
5957,2341,Manjunath Naik,24,M,A2
5958,2341,Manjunath Rao,27,M,A3
5959,2342,Manjunath Gowda,35,M,A1
5960,2342,Suresh Gowda,54,M,A2
5961,2343,Mahesh Shetty,46,M,A1
5962,2343,Kavya Naik,24,F,A2
5963,2343,Puneeth Rao,29,M,A3
5964,2344,Meghana Rao,20,F,A1
5965,2345,Anil Kulkarni,27,M,A1
5966,2346,Basavaraj Rao,34,M,A1
5967,2346,Nithin Sharma,34,M,A2
5968,2346,Vinay Reddy,20,M,A3
5969,2346,Nithin Kulkarni,29,M,A4
5970,2347,Sudeep Singh,28,M,A1
5971,2347,Arun Kulkarni,31,M,A2
5972,2348,Roopa Shetty,41,F,A1
5973,2348,Swathi Sharma,30,F,A2
5974,2348,Karthik Singh,31,M,A3
5975,2349,Shivakumar Kulkarni,25,M,A1
5976,2349,Pradeep Reddy,35,M,A2
5977,2349,Abhishek Hegde,22,M,A3
5978,2349,Sunil Kulkarni,25,M,A4
5979,2350,Pradeep Sharma,22,M,A1
5980,2350,Darshan Singh,21,M,A2
5981,2350,Puneeth Naik,32,M,A3
5982,2351,Prakash Gowda,23,M,A1
5983,2351,Basavaraj Kulkarni,30,M,A2
5984,2351,Puneeth Joshi,29,M,A3
5985,2351,Ramesh Yadav,23,M,A4
5986,2352,Prakash Bhat,33,M,A1
5987,2353,Pooja Sharma,29,F,A1
5988,2353,Sahana Singh,33,F,A2
5989,2353,Arun Singh,34,M,A3
5990,2353,Rakesh Kumar,32,M,A4
5991,2354,Sunil Shetty,24,M,A1
5992,2354,Karthik Bhat,22,M,A2
5993,2354,Sunil Rao,31,M,A3
5994,2355,Sunil Shetty,29,M,A1
5995,2356,Nithin Reddy,21,M,A1
5996,2356,Rekha Rao,29,F,A2
5997,2356,Basavaraj Singh,24,M,A3
5998,2356,Shivakumar Reddy,21,M,A4
5999,2357,Vinay Joshi,22,M,A1
6000,2357,Santosh Sharma,33,M,A2
6001,2358,Pradeep Rao,29,M,A1
6002,2358,Sahana Desai,35,F,A2
6003,2358,Arun Shetty,35,M,A3
6004,2358,Suresh Kumar,44,M,A4
6005,2359,Sahana Kumar,54,F,A1
6006,2359,Manjunath Joshi,48,M,A2
6007,2359,Abhishek Patil,32,M,A3
6008,2360,Kiran Sharma,22,M,A1
6009,2361,Anil Kulkarni,33,M,A1
6010,2361,Arun Bhat,25,M,A2
6011,2361,Mahesh Hegde,27,M,A3
6012,2362,Santosh Desai,32,M,A1
6013,2362,Sunil Yadav,23,M,A2
6014,2362,Ramesh Sharma,33,M,A3
6015,2362,Darshan Reddy,25,M,A4
6016,2363,Prakash Joshi,26,M,A1
6017,2363,Abhishek Hiremath,34,M,A2
6018,2363,Basavaraj Yadav,20,M,A3
6019,2364,Basavaraj Hegde,22,M,A1
6020,2365,Geetha Yadav,30,F,A1
6021,2365,Nithin Desai,27,M,A2
6022,2365,Shruthi Yadav,54,F,A3
6023,2365,Mahesh Gowda,22,M,A4
6024,2366,Puneeth Hegde,22,M,A1
6025,2366,Pooja Singh,37,F,A2
6026,2366,Asha Hiremath,26,F,A3
6027,2367,Vinay Kumar,45,M,A1
6028,2367,Puneeth Hegde,20,M,A2
6029,2367,Shivakumar Gowda,27,M,A3
6030,2368,Darshan Hiremath,39,M,A1
6031,2368,Abhishek Rao,21,M,A2
6032,2368,Arun Desai,21,M,A3
6033,2369,Swathi Bhat,26,F,A1
6034,2369,Kiran Hegde,31,M,A2
6035,2369,Rakesh Kumar,27,M,A3
6036,2370,Rakesh Rao,48,M,A1
6037,2370,Vijay Kumar,32,M,A2
6038,2370,Karthik Desai,29,M,A3
6039,2371,Anil Kulkarni,20,M,A1
6040,2371,Sangeetha Hegde,47,F,A2
6041,2371,Rakesh Kumar,31,M,A3
6042,2372,Shivakumar Joshi,18,M,A1
6043,2372,Sunil Singh,31,M,A2
6044,2372,Pradeep Patil,27,M,A3
6045,2373,Karthik Kumar,25,M,A1
6046,2373,Nithin Shetty,30,M,A2
6047,2373,Suresh Singh,34,M,A3
6048,2374,Ramesh Rao,27,M,A1
6049,2374,Anil Joshi,34,M,A2
6050,2374,Manjunath Yadav,31,M,A3
6051,2375,Prakash Singh,25,M,A1
6052,2375,Anil Joshi,22,M,A2
6053,2376,Basavaraj Kulkarni,27,M,A1
6054,2376,Karthik Reddy,32,M,A2
6055,2377,Ramesh Kumar,27,M,A1
6056,2377,Ramesh Yadav,29,M,A2
6057,2377,Sudeep Kulkarni,25,M,A3
6058,2377,Vinay Singh,34,M,A4
6059,2378,Pooja Naik,32,F,A1
6060,2378,Puneeth Yadav,35,M,A2
6061,2379,Anil Reddy,20,M,A1
6062,2379,Vinay Patil,29,M,A2
6063,2379,Darshan Bhat,32,M,A3
6064,2379,Shivakumar Reddy,46,M,A4
6065,2380,Ramesh Kumar,31,M,A1
6066,2381,Pradeep Hegde,23,M,A1
6067,2381,Santosh Naik,34,M,A2
6068,2381,Shivakumar Reddy,26,M,A3
6069,2382,Abhishek Bhat,24,M,A1
6070,2382,Ramesh Joshi,49,M,A2
6071,2382,Kiran Naik,26,M,A3
6072,2383,Sudeep Naik,33,M,A1
6073,2383,Kavya Desai,24,F,A2
6074,2383,Rakesh Kumar,31,M,A3
6075,2384,Sunil Rao,29,M,A1
6076,2384,Karthik Bhat,26,M,A2
6077,2385,Shruthi Shetty,54,F,A1
6078,2386,Prakash Hegde,53,M,A1
6079,2386,Karthik Bhat,34,M,A2
6080,2386,Anil Joshi,31,M,A3
6081,2386,Anil Kumar,48,M,A4
6082,2387,Kiran Singh,38,M,A1
6083,2387,Rakesh Reddy,29,M,A2
6084,2387,Pooja Kumar,28,F,A3
6085,2388,Pradeep Hegde,28,M,A1
6086,2389,Pradeep Reddy,28,M,A1
6087,2389,Suresh Shetty,52,M,A2
6088,2390,Ramesh Desai,27,M,A1
6089,2390,Rakesh Reddy,52,M,A2
6090,2390,Mahesh Kulkarni,32,M,A3
6091,2390,Basavaraj Joshi,23,M,A4
6092,2391,Shivakumar Desai,32,M,A1
6093,2391,Anil Rao,21,M,A2
6094,2392,Shivakumar Singh,26,M,A1
6095,2393,Suresh Patil,46,M,A1
6096,2393,Shivakumar Sharma,28,M,A2
6097,2393,Ramesh Hiremath,30,M,A3
6098,2393,Roopa Kulkarni,37,T,A4
6099,2394,Puneeth Sharma,44,M,A1
6100,2394,Abhishek Reddy,25,M,A2
6101,2394,Rakesh Kumar,23,M,A3
6102,2395,Kiran Yadav,55,M,A1
6103,2395,Manjunath Kulkarni,32,M,A2
6104,2395,Arun Rao,27,M,A3
6105,2396,Ramya Hegde,32,F,A1
6106,2396,Suresh Joshi,28,M,A2
6107,2396,Rakesh Joshi,23,M,A3
6108,2396,Rakesh Reddy,22,M,A4
6109,2397,Manjunath Rao,30,M,A1
6110,2397,Puneeth Naik,28,M,A2
6111,2397,Abhishek Kumar,59,M,A3
6112,2398,Puneeth Joshi,38,M,A1
6113,2399,Rashmi Gowda,24,F,A1
6114,2399,Suresh Kulkarni,20,M,A2
6115,2400,Ramesh Shetty,21,M,A1
6116,2400,Basavaraj Hegde,30,M,A2
6117,2400,Suresh Bhat,31,M,A3
6118,2400,Pradeep Naik,23,M,A4
6119,2401,Santosh Yadav,22,M,A1
6120,2401,Sudeep Yadav,25,M,A2
6121,2401,Vinay Patil,30,M,A3
6122,2401,Vinay Rao,23,M,A4
6123,2402,Sunil Yadav,35,M,A1
6124,2403,Karthik Hiremath,47,M,A1
6125,2404,Shivakumar Sharma,26,M,A1
6126,2404,Shilpa Bhat,27,F,A2
6127,2404,Meghana Gowda,30,F,A3
6128,2405,Arun Naik,35,M,A1
6129,2406,Prakash Reddy,31,M,A1
6130,2406,Ramesh Hiremath,56,M,A2
6131,2407,Geetha Reddy,47,F,A1
6132,2407,Prakash Bhat,31,M,A2
6133,2408,Sunil Gowda,27,M,A1
6134,2408,Kiran Hegde,37,M,A2
6135,2409,Arun Reddy,22,M,A1
6136,2410,Puneeth Kumar,31,T,A1
6137,2410,Mahesh Kumar,23,M,A2
6138,2410,Karthik Yadav,33,M,A3
6139,2411,Anil Bhat,27,M,A1
6140,2411,Darshan Reddy,21,M,A2
6141,2411,Puneeth Kulkarni,49,M,A3
6142,2412,Arun Gowda,29,M,A1
6143,2412,Pradeep Sharma,27,M,A2
6144,2412,Suma Naik,30,F,A3
6145,2412,Darshan Patil,30,M,A4
6146,2413,Vinay Naik,26,M,A1
6147,2413,Shivakumar Kulkarni,26,M,A2
6148,2414,Manjunath Shetty,21,M,A1
6149,2415,Sunil Kulkarni,30,M,A1
6150,2416,Kiran Hiremath,22,M,A1
6151,2416,Abhishek Shetty,25,M,A2
6152,2416,Sunil Naik,24,M,A3
6153,2417,Santosh Naik,33,M,A1
6154,2417,Asha Singh,30,F,A2
6155,2417,Karthik Kulkarni,50,M,A3
6156,2418,Vijay Sharma,38,M,A1
6157,2418,Karthik Bhat,32,M,A2
6158,2418,Anil Joshi,26,M,A3
6159,2419,Abhishek Kulkarni,28,M,A1
6160,2419,Pradeep Kumar,21,M,A2
6161,2420,Vijay Bhat,21,M,A1
6162,2420,Prakash Reddy,25,M,A2
6163,2420,Sunil Bhat,35,M,A3
6164,2421,Suresh Gowda,39,M,A1
6165,2421,Asha Sharma,21,T,A2
6166,2421,Suma Joshi,56,F,A3
6167,2422,Kiran Yadav,30,M,A1
6168,2422,Darshan Kumar,38,M,A2
6169,2423,Manjunath Patil,31,M,A1
6170,2423,Suresh Rao,31,M,A2
6171,2423,Vinay Joshi,21,M,A3
6172,2424,Abhishek Rao,24,M,A1
6173,2424,Nithin Patil,31,M,A2
6174,2424,Prakash Kumar,22,M,A3
6175,2425,Vijay Bhat,31,M,A1
6176,2425,Sudeep Kulkarni,35,M,A2
6177,2425,Nithin Sharma,21,M,A3
6178,2426,Mahesh Singh,31,M,A1
6179,2426,Ramesh Bhat,32,M,A2
6180,2426,Bhagya Bhat,29,F,A3
6181,2427,Manjunath Naik,30,M,A1
6182,2428,Kiran Yadav,33,M,A1
6183,2428,Rashmi Gowda,24,F,A2
6184,2428,Abhishek Yadav,21,M,A3
6185,2428,Pooja Patil,20,F,A4
6186,2429,Sudeep Sharma,34,M,A1
6187,2429,Kiran Hiremath,24,M,A2
6188,2430,Sunil Kumar,21,M,A1
6189,2430,Ramesh Singh,22,M,A2
6190,2430,Mahesh Bhat,20,M,A3
6191,2431,Arun Naik,27,M,A1
6192,2431,Basavaraj Hegde,22,M,A2
6193,2432,Sunil Hiremath,59,M,A1
6194,2432,Puneeth Yadav,33,M,A2
6195,2433,Rashmi Hegde,25,F,A1
6196,2434,Puneeth Bhat,27,M,A1
6197,2435,Santosh Sharma,35,M,A1
6198,2435,Sudeep Hiremath,28,M,A2
6199,2435,Darshan Patil,33,M,A3
6200,2435,Vijay Yadav,28,M,A4
6201,2436,Vijay Gowda,31,M,A1
6202,2436,Puneeth Bhat,33,M,A2
6203,2436,Santosh Naik,25,M,A3
6204,2437,Rashmi Reddy,31,F,A1
6205,2437,Manjunath Kumar,25,M,A2
6206,2437,Pradeep Hegde,21,M,A3
6207,2438,Shivakumar Kulkarni,30,M,A1
6208,2438,Vijay Naik,24,M,A2
6209,2438,Santosh Naik,47,M,A3
6210,2438,Santosh Joshi,30,M,A4
6211,2439,Meghana Shetty,25,F,A1
6212,2440,Roopa Hegde,35,F,A1
6213,2440,Karthik Reddy,26,M,A2
6214,2441,Abhishek Yadav,29,M,A1
6215,2442,Mahesh Patil,29,M,A1
6216,2443,Pradeep Desai,28,M,A1
6217,2443,Darshan Hegde,34,M,A2
6218,2443,Darshan Patil,23,M,A3
6219,2444,Shivakumar Kumar,42,M,A1
6220,2444,Nithin Rao,30,M,A2
6221,2444,Santosh Naik,53,M,A3
6222,2445,Kiran Hiremath,20,M,A1
6223,2445,Roopa Joshi,34,T,A2
6224,2445,Anil Patil,28,M,A3
6225,2446,Darshan Gowda,28,M,A1
6226,2446,Kiran Desai,32,M,A2
6227,2446,Pradeep Gowda,35,M,A3
