ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2530,2530,"Sangeetha Kulkarni",34,20,4,4,F
2531,2531,"Karthik Kulkarni",37,8,1,3,M
2532,2532,"Sahana Reddy",41,8,5,10,F
2533,2533,"Rashmi Sharma",42,13,1,4,F
2534,2534,"Nithin Bhat",45,2,4,8,M
2535,2535,"Sudeep Shetty",36,12,2,2,M
2536,2536,"Rakesh Rao",45,11,5,7,M
2537,2537,"Bhagya Gowda",73,7,1,7,F
2538,2538,"Rakesh Reddy",36,19,3,3,M
2539,2539,"Sunil Rao",48,7,4,5,M
2540,2540,"Santosh Shetty",48,2,4,3,M
2541,2541,"Puneeth Reddy",40,19,4,1,M
2542,2542,"Darshan Hegde",44,8,2,1,M
2543,2543,"Manjunath Gowda",64,18,2,4,M
2544,2544,"Sudeep Desai",36,5,5,5,M
2545,2545,"Sudeep Singh",48,20,1,6,M
2546,2546,"Suresh Bhat",47,20,1,7,M
2547,2547,"Basavaraj Gowda",22,7,4,1,M
2548,2548,"Arun Kulkarni",66,1,4,3,M
2549,2549,"Sunil Naik",67,20,4,5,M
2550,2550,"Rekha Patil",47,16,2,6,F
2551,2551,"Prakash Naik",60,19,1,9,M
2552,2552,"Divya Joshi",75,17,4,1,F
2553,2553,"Vinay Hiremath",24,9,4,10,M
2554,2554,"Swathi Gowda",30,13,3,1,F
2555,2555,"Bhagya Hegde",50,19,1,6,F
2556,2556,"Santosh Joshi",22,5,1,8,T
2557,2557,"Basavaraj Hiremath",46,16,1,4,M
2558,2558,"Prakash Kulkarni",42,10,4,8,M
2559,2559,"Santosh Singh",35,5,2,8,M
2560,2560,"Nithin Singh",18,17,5,10,M
2561,2561,"Arun Reddy",40,14,5,10,M
2562,2562,"Karthik Patil",41,15,3,5,M
2563,2563,"Bhagya Reddy",63,10,1,4,F
2564,2564,"Suresh Yadav",55,13,1,10,M
2565,2565,"Santosh Desai",47,7,4,7,M
2566,2566,"Shilpa Gowda",57,19,4,6,F
2567,2567,"Asha Singh",60,6,4,2,F
2568,2568,"Sangeetha Hegde",55,6,3,7,F
2569,2569,"Anil Naik",25,3,1,7,M
2570,2570,"Anil Sharma",67,10,5,5,M
2571,2571,"Pooja Kumar",48,9,4,1,F
2572,2572,"Roopa Singh",69,11,3,6,F
2573,2573,"Basavaraj Shetty",38,20,5,3,M
2574,2574,"Sangeetha Singh",29,6,5,7,F
2575,2575,"Pooja Naik",26,20,5,9,F
2576,2576,"Sunil Naik",44,13,5,5,M
2577,2577,"Asha Reddy",20,5,5,5,F
2578,2578,"Basavaraj Naik",40,14,5,3,M
2579,2579,"Vijay Kulkarni",67,2,2,10,M
2580,2580,"Suresh Kumar",34,4,1,3,M
2581,2581,"Manjunath Singh",80,16,1,3,M
2582,2582,"Vinay Kulkarni",22,13,4,9,M
2583,2583,"Santosh Gowda",21,4,2,8,M
2584,2584,"Anil Gowda",50,7,1,3,M
2585,2585,"Rakesh Shetty",26,8,3,2,M
2586,2586,"Kiran Reddy",61,5,4,10,M
2587,2587,"Pradeep Bhat",57,7,4,6,M
2588,2588,"Asha Shetty",53,2,5,5,F
2589,2589,"Pradeep Kumar",41,8,4,5,M
2590,2590,"Darshan Hegde",75,8,1,1,M
2591,2591,"Karthik Bhat",45,6,3,2,M
2592,2592,"Puneeth Patil",53,11,1,8,M
2593,2593,"Kiran Hiremath",68,7,2,10,M
2594,2594,"Puneeth Sharma",77,20,5,3,M
2595,2595,"Asha Joshi",32,14,2,1,T
2596,2596,"Ramya Hegde",74,4,3,6,T
2597,2597,"Santosh Bhat",39,9,3,6,M
2598,2598,"Puneeth Shetty",77,12,2,5,M
2599,2599,"Vijay Hiremath",59,18,3,9,M
2600,2600,"Shivakumar Singh",23,11,5,2,M
2601,2601,"Basavaraj Bhat",35,8,1,10,M
2602,2602,"Pooja Hegde",50,20,3,2,F
2603,2603,"Vijay Bhat",28,9,5,1,M
2604,2604,"Kiran Hiremath",29,11,2,1,M
2605,2605,"Sangeetha Singh",43,6,5,2,F
2606,2606,"Suresh Kumar",41,7,1,8,M
2607,2607,"Abhishek Kulkarni",26,1,3,8,M
2608,2608,"Basavaraj Reddy",75,12,5,9,M
2609,2609,"Nithin Gowda",34,2,5,5,M
2610,2610,"Shivakumar Shetty",23,3,5,9,M
2611,2611,"Suma Naik",40,17,3,6,F
2612,2612,"Abhishek Patil",57,10,1,3,M
2613,2613,"Sahana Desai",26,4,2,1,F
2614,2614,"Anusha Patil",42,10,1,7,F
2615,2615,"Prakash Bhat",56,20,2,4,M
2616,2616,"Vinay Hiremath",59,12,3,10,M
2617,2617,"Karthik Yadav",29,15,2,10,M
2618,2618,"Anusha Sharma",48,11,3,3,F
2619,2619,"Darshan Hiremath",39,10,5,4,M
2620,2620,"Kiran Patil",50,17,5,9,M
2621,2621,"Manjunath Singh",26,14,5,7,M
2622,2622,"Ramya Kumar",39,20,2,1,F
2623,2623,"Suma Sharma",19,12,1,3,F
2624,2624,"Anusha Yadav",41,10,5,2,F
2625,2625,"Puneeth Sharma",59,11,1,8,M
2626,2626,"Sunil Hiremath",77,11,3,8,M
2627,2627,"Kiran Joshi",23,2,5,5,M
2628,2628,"Puneeth Shetty",74,3,3,1,M
2629,2629,"Rakesh Rao",21,1,3,7,M
2630,2630,"Karthik Bhat",25,10,4,6,M
2631,2631,"Darshan Rao",21,20,4,9,M
2632,2632,"Mahesh Desai",57,3,4,8,M
2633,2633,"Kiran Patil",41,15,4,9,M
2634,2634,"Rashmi Kulkarni",52,20,5,10,F
2635,2635,"Pooja Reddy",38,1,5,2,F
2636,2636,"Prakash Sharma",39,5,3,8,M
2637,2637,"Puneeth Hiremath",36,9,5,10,M
2638,2638,"Arun Singh",70,1,3,10,M
2639,2639,"Puneeth Hegde",56,5,5,7,M
2640,2640,"Asha Bhat",46,3,4,1,F
2641,2641,"Vijay Hegde",35,10,4,3,M
2642,2642,"Suresh Rao",41,1,5,5,M
2643,2643,"Vijay Reddy",68,2,4,10,M
2644,2644,"Mahesh Shetty",49,7,2,9,M
2645,2645,"Anil Gowda",51,13,3,2,M
2646,2646,"Pooja Kumar",58,3,5,6,F
2647,2647,"Shivakumar Gowda",34,5,3,1,M
2648,2648,"Rakesh Patil",49,2,4,8,M
2649,2649,"Shruthi Bhat",25,8,2,3,F
2650,2650,"Asha Patil",71,4,3,2,F
2651,2651,"Pradeep Singh",25,13,2,7,M
2652,2652,"Shivakumar Joshi",80,11,5,4,M
2653,2653,"Sudeep Gowda",74,5,5,3,M
2654,2654,"Anil Shetty",47,9,3,4,M
2655,2655,"Darshan Kulkarni",35,14,3,5,M
2656,2656,"Santosh Joshi",55,13,2,8,M
2657,2657,"Arun Bhat",31,7,4,10,M
2658,2658,"Karthik Reddy",76,3,4,5,M
2659,2659,"Anil Singh",41,17,1,7,M
2660,2660,"Pradeep Kulkarni",49,14,3,6,M
2661,2661,"Prakash Hegde",20,12,5,7,M
2662,2662,"Ramya Singh",56,12,5,3,F
2663,2663,"Roopa Shetty",26,19,5,5,F
2664,2664,"Roopa Yadav",37,2,4,6,F
2665,2665,"Sudeep Singh",26,4,3,10,M
2666,2666,"Roopa Kulkarni",70,8,1,1,F
2667,2667,"Rekha Bhat",34,10,4,7,F
2668,2668,"Basavaraj Gowda",36,15,2,4,M
2669,2669,"Rakesh Singh",47,15,2,7,M
2670,2670,"Sangeetha Patil",29,5,3,3,F
2671,2671,"Shruthi Sharma",34,18,3,5,F
2672,2672,"Rashmi Shetty",40,7,2,9,F
2673,2673,"Karthik Patil",47,10,4,1,T
2674,2674,"Roopa Naik",42,14,1,4,F
2675,2675,"Kavya Reddy",19,19,4,6,F
2676,2676,"Nithin Hiremath",75,11,2,7,M
2677,2677,"Asha Shetty",22,6,1,8,F
2678,2678,"Kiran Patil",58,15,5,4,M
2679,2679,"Prakash Hiremath",51,5,2,5,M
2680,2680,"Sahana Yadav",29,20,4,3,F
2681,2681,"Shruthi Reddy",35,5,3,5,F
2682,2682,"Sangeetha Shetty",38,12,1,4,F
2683,2683,"Sudeep Patil",31,6,5,10,M
2684,2684,"Vinay Gowda",36,16,3,4,M
2685,2685,"Sudeep Sharma",54,19,1,10,M
2686,2686,"Arun Shetty",43,16,3,8,M
2687,2687,"Ramya Kulkarni",43,12,5,4,F
2688,2688,"Pradeep Kulkarni",79,9,5,4,M
2689,2689,"Sangeetha Shetty",69,5,4,5,F
2690,2690,"Suresh Yadav",26,15,2,3,M
2691,2691,"Anusha Gowda",79,4,1,10,T
2692,2692,"Kavya Desai",32,6,4,3,F
2693,2693,"Sunil Bhat",46,4,5,1,M
2694,2694,"Ramesh Hegde",75,8,5,3,M
2695,2695,"Kiran Yadav",34,3,1,9,M
2696,2696,"Nithin Shetty",73,7,3,2,M
2697,2697,"Santosh Hegde",43,9,1,2,M
2698,2698,"Shivakumar Bhat",77,20,5,3,M
2699,2699,"Suresh Bhat",20,4,1,2,M
2700,2700,"Kiran Yadav",22,19,5,8,M
2701,2701,"Kavya Hegde",18,9,3,2,T
2702,2702,"Puneeth Joshi",18,12,3,3,M
2703,2703,"Bhagya Kumar",34,10,1,1,F
2704,2704,"Bhagya Shetty",42,5,4,2,F
2705,2705,"Swathi Sharma",20,19,4,10,F
2706,2706,"Shilpa Bhat",33,2,4,6,F
2707,2707,"Roopa Shetty",60,3,2,4,F
2708,2708,"Mahesh Sharma",79,1,3,7,M
2709,2709,"Sunil Patil",67,8,4,4,M
2710,2710,"Darshan Hegde",21,4,3,8,M
2711,2711,"Suma Shetty",30,17,2,6,F
2712,2712,"Vinay Bhat",42,8,1,1,M
2713,2713,"Santosh Bhat",22,13,3,7,M
2714,2714,"Darshan Desai",74,17,4,1,M
2715,2715,"Suresh Hegde",57,3,5,5,M
2716,2716,"Shivakumar Gowda",25,15,3,10,M
2717,2717,"Puneeth Patil",37,20,5,8,M
2718,2718,"Manjunath Joshi",71,2,1,1,M
2719,2719,"Basavaraj Naik",44,18,4,10,M
2720,2720,"Nithin Desai",55,14,2,1,T
2721,2721,"Asha Desai",54,20,4,8,F
2722,2722,"Sudeep Yadav",57,15,4,10,M
2723,2723,"Shilpa Yadav",64,15,1,1,F
2724,2724,"Mahesh Reddy",35,17,1,2,M
2725,2725,"Karthik Bhat",46,20,3,2,M
2726,2726,"Rakesh Reddy",74,10,4,5,M
2727,2727,"Bhagya Shetty",40,7,4,2,F
2728,2728,"Prakash Shetty",30,17,4,3,M
2729,2729,"Suma Singh",76,11,2,4,F
2730,2730,"Abhishek Desai",79,11,4,9,M
2731,2731,"Pooja Bhat",38,7,2,2,F
2732,2732,"Rekha Bhat",50,6,2,8,F
2733,2733,"Arun Bhat",46,6,5,7,M
2734,2734,"Prakash Desai",59,3,2,5,M
2735,2735,"Kavya Singh",33,9,5,10,F
2736,2736,"Asha Singh",34,16,2,7,T
2737,2737,"Geetha Hiremath",56,6,3,3,F
2738,2738,"Divya Patil",28,9,4,9,F
2739,2739,"Darshan Sharma",35,1,1,3,M
2740,2740,"Rashmi Sharma",18,8,4,7,F
2741,2741,"Suresh Joshi",62,5,3,1,M
2742,2742,"Darshan Naik",75,19,4,4,M
2743,2743,"Rashmi Naik",49,2,1,7,F
2744,2744,"Kiran Yadav",50,16,2,7,M
2745,2745,"Basavaraj Hiremath",42,13,4,4,M
2746,2746,"Kiran Desai",48,19,3,7,M
2747,2747,"Kavya Joshi",29,19,4,5,F
2748,2748,"Shilpa Singh",55,9,1,7,F
2749,2749,"Santosh Sharma",52,12,2,3,M
2750,2750,"Meghana Desai",77,18,3,6,F
2751,2751,"Meghana Rao",49,5,5,5,F
2752,2752,"Suma Kulkarni",35,12,1,8,F
2753,2753,"Kiran Joshi",30,16,2,6,M
2754,2754,"Karthik Yadav",57,19,2,4,M
2755,2755,"Asha Gowda",33,6,4,5,F
2756,2756,"Vinay Bhat",65,1,1,2,M
2757,2757,"Swathi Hiremath",65,5,3,8,F
2758,2758,"Suma Kulkarni",39,19,4,10,F
2759,2759,"Sudeep Patil",63,9,2,9,M
2760,2760,"Divya Yadav",62,19,1,1,F
2761,2761,"Asha Gowda",28,19,2,5,F
2762,2762,"Sangeetha Kumar",50,5,5,2,F
2763,2763,"Bhagya Rao",57,7,5,7,F
2764,2764,"Pradeep Naik",79,12,5,2,M
2765,2765,"Rekha Rao",27,12,1,4,F
2766,2766,"Puneeth Shetty",63,8,3,6,M
2767,2767,"Vijay Reddy",33,8,2,8,M
2768,2768,"Geetha Hegde",38,7,4,2,F
2769,2769,"Ramya Singh",26,14,4,4,F
2770,2770,"Prakash Hiremath",50,4,4,5,M
2771,2771,"Kiran Yadav",49,5,1,2,M
2772,2772,"Darshan Yadav",55,20,3,2,M
2773,2773,"Prakash Desai",50,7,2,7,M
2774,2774,"Rashmi Desai",47,6,1,1,F
2775,2775,"Ramesh Bhat",66,9,1,5,M
2776,2776,"Sudeep Rao",58,4,3,10,M
2777,2777,"Shivakumar Patil",41,15,3,4,M
2778,2778,"Basavaraj Naik",63,5,2,7,M
2779,2779,"Karthik Reddy",32,2,5,2,M
2780,2780,"Vinay Yadav",69,8,4,10,M
2781,2781,"Suresh Shetty",50,10,3,7,M
2782,2782,"Puneeth Hegde",69,18,1,1,M
2783,2783,"Swathi Reddy",74,17,2,2,F
2784,2784,"Abhishek Kulkarni",28,16,5,3,M
2785,2785,"Prakash Shetty",39,17,3,9,M
2786,2786,"Pooja Reddy",19,4,5,1,F
2787,2787,"Kiran Sharma",26,10,3,1,M
2788,2788,"Karthik Sharma",29,15,3,2,M
2789,2789,"Pooja Kulkarni",65,16,4,3,F
2790,2790,"Vijay Hiremath",42,11,3,3,M
2791,2791,"Puneeth Shetty",19,6,1,10,M
2792,2792,"Suresh Naik",38,5,3,1,M
2793,2793,"Manjunath Rao",60,6,3,2,M
2794,2794,"Pooja Bhat",58,9,2,4,F
2795,2795,"Meghana Sharma",21,3,3,6,F
2796,2796,"Manjunath Singh",53,8,2,7,M
2797,2797,"Abhishek Hiremath",57,7,5,4,M
2798,2798,"Shivakumar Desai",42,10,1,5,M
2799,2799,"Divya Singh",36,7,5,3,F
2800,2800,"Kavya Bhat",38,20,4,9,F
2801,2801,"Shilpa Naik",19,16,1,4,F
2802,2802,"Vijay Hegde",57,17,3,4,M
2803,2803,"Anusha Bhat",44,17,4,2,F
2804,2804,"Asha Shetty",24,1,4,8,F
2805,2805,"Suresh Joshi",52,14,1,2,M
2806,2806,"Kavya Rao",21,18,2,7,F
2807,2807,"Divya Sharma",62,2,2,5,F
2808,2808,"Pooja Naik",80,15,2,5,F
2809,2809,"Kiran Reddy",57,8,2,5,M
2810,2810,"Kiran Desai",61,8,3,6,M
2811,2811,"Pradeep Sharma",47,2,4,10,M
2812,2812,"Shivakumar Sharma",31,5,2,5,M
2813,2813,"Rashmi Hiremath",37,15,1,5,F
2814,2814,"Suma Kumar",51,1,1,4,F
2815,2815,"Karthik Kumar",61,7,5,9,M
2816,2816,"Santosh Sharma",48,7,3,9,M
2817,2817,"Basavaraj Hiremath",33,13,4,6,M
2818,2818,"Santosh Rao",56,4,5,10,M
2819,2819,"Prakash Desai",36,14,5,7,M
2820,2820,"Vijay Reddy",27,6,4,5,M
2821,2821,"Nithin Sharma",30,4,4,5,M
2822,2822,"Pradeep Shetty",52,8,5,5,M
2823,2823,"Kavya Yadav",40,10,3,10,F
2824,2824,"Arun Joshi",52,16,4,2,M
2825,2825,"Suma Patil",74,17,3,9,F
2826,2826,"Manjunath Bhat",51,2,1,6,M
2827,2827,"Kiran Gowda",37,6,4,4,M
2828,2828,"Nithin Kumar",19,7,4,9,M
2829,2829,"Sunil Naik",48,17,2,6,M
2830,2830,"Kavya Hegde",80,2,3,8,F
2831,2831,"Santosh Bhat",51,10,1,7,M
2832,2832,"Darshan Kumar",54,20,3,2,M
2833,2833,"Kiran Gowda",46,6,3,9,M
2834,2834,"Abhishek Kulkarni",58,19,5,8,M
2835,2835,"Suma Bhat",71,14,1,10,F
2836,2836,"Vinay Singh",39,20,2,2,M
2837,2837,"Anil Rao",20,17,3,9,M
2838,2838,"Karthik Yadav",52,6,3,2,M
2839,2839,"Karthik Hiremath",35,16,2,10,M
2840,2840,"Rakesh Singh",29,7,5,3,M
2841,2841,"Santosh Joshi",39,5,2,9,M
2842,2842,"Geetha Desai",43,17,4,9,F
2843,2843,"Santosh Bhat",31,16,4,8,M
2844,2844,"Shivakumar Rao",55,17,1,6,M
2845,2845,"Anil Yadav",78,8,2,7,M
2846,2846,"Karthik Hiremath",59,18,2,10,M
2847,2847,"Karthik Joshi",60,8,4,4,M
2848,2848,"Bhagya Joshi",79,14,3,9,F
2849,2849,"Geetha Yadav",43,20,1,10,F
2850,2850,"Shivakumar Kumar",77,19,3,7,M
2851,2851,"Sangeetha Shetty",59,7,1,4,F
2852,2852,"Geetha Desai",41,9,2,2,F
2853,2853,"Pradeep Bhat",75,14,1,5,M
2854,2854,"Sudeep Singh",50,11,5,2,M
2855,2855,"Pooja Singh",49,17,3,8,F
2856,2856,"Prakash Naik",63,9,3,10,M
2857,2857,"Vinay Hegde",60,2,4,5,M
2858,2858,"Bhagya Naik",45,11,2,4,F
2859,2859,"Pooja Joshi",37,2,3,5,F
2860,2860,"Kavya Gowda",34,9,3,10,F
2861,2861,"Suma Rao",38,19,3,6,F
2862,2862,"Puneeth Kulkarni",36,9,5,9,M
2863,2863,"Nithin Singh",67,12,3,5,M
2864,2864,"Mahesh Desai",66,8,4,5,M
2865,2865,"Karthik Reddy",43,10,2,4,M
2866,2866,"Sudeep Patil",34,12,1,5,M
2867,2867,"Shilpa Reddy",67,5,2,5,F
2868,2868,"Sahana Shetty",41,8,2,1,F
2869,2869,"Shivakumar Desai",58,9,5,7,M
2870,2870,"Santosh Patil",55,18,3,7,M
2871,2871,"Mahesh Reddy",75,9,3,9,M
2872,2872,"Rashmi Sharma",35,16,5,6,F
2873,2873,"Rashmi Reddy",50,18,1,7,F
2874,2874,"Nithin Patil",39,16,3,4,M
2875,2875,"Darshan Reddy",53,18,3,1,M
2876,2876,"Nithin Hegde",43,20,3,9,M
2877,2877,"Divya Kumar",33,19,4,4,F
2878,2878,"Basavaraj Reddy",48,2,2,1,M
2879,2879,"Puneeth Gowda",27,9,4,4,M
2880,2880,"Abhishek Singh",56,12,5,8,M
2881,2881,"Pradeep Gowda",71,18,1,10,M
2882,2882,"Vinay Sharma",18,18,1,6,M
2883,2883,"Nithin Shetty",60,16,4,4,M
2884,2884,"Rakesh Singh",63,5,4,8,M
2885,2885,"Arun Sharma",56,2,2,4,M
2886,2886,"Pooja Yadav",55,18,3,2,F
2887,2887,"Suma Joshi",19,4,4,6,F
2888,2888,"Roopa Singh",75,5,5,3,F
2889,2889,"Santosh Kulkarni",26,20,2,1,M
2890,2890,"Suresh Sharma",54,8,5,2,M
2891,2891,"Suresh Naik",38,10,2,3,M
2892,2892,"Asha Yadav",32,17,4,3,F
2893,2893,"Manjunath Yadav",30,14,5,9,M
2894,2894,"Swathi Kulkarni",80,18,4,10,T
2895,2895,"Karthik Reddy",21,5,5,7,M
2896,2896,"Sunil Hiremath",43,10,1,2,M
2897,2897,"Roopa Rao",33,9,5,10,F
2898,2898,"Sangeetha Yadav",61,17,3,2,F
2899,2899,"Suresh Kumar",41,11,1,3,M
2900,2900,"Ramesh Sharma",80,8,4,3,M
2901,2901,"Darshan Bhat",46,15,4,2,M
2902,2902,"Kiran Shetty",34,18,2,1,M
2903,2903,"Shilpa Sharma",35,4,3,5,F
2904,2904,"Asha Reddy",19,18,1,2,F
2905,2905,"Asha Bhat",44,15,2,2,F
2906,2906,"Vijay Kulkarni",60,13,2,10,M
2907,2907,"Rekha Singh",24,18,2,1,F
2908,2908,"Sudeep Kumar",51,11,1,5,M
2909,2909,"Pooja Sharma",42,1,2,1,F
2910,2910,"Ramesh Desai",59,16,5,3,M
2911,2911,"Mahesh Bhat",34,1,4,2,M
2912,2912,"Darshan Gowda",19,2,3,1,M
2913,2913,"Suma Yadav",58,18,2,10,F
2914,2914,"Arun Hegde",68,1,1,10,M
2915,2915,"Bhagya Kulkarni",43,14,2,4,F
2916,2916,"Anil Naik",25,11,2,3,M
2917,2917,"Bhagya Desai",34,10,5,7,F
2918,2918,"Suresh Shetty",75,20,4,6,M
2919,2919,"Sahana Joshi",40,13,5,4,F
2920,2920,"Bhagya Sharma",33,12,1,8,F
2921,2921,"Nithin Desai",76,13,5,9,M
2922,2922,"Roopa Desai",58,2,5,4,F
2923,2923,"Nithin Reddy",27,18,3,9,M
2924,2924,"Rakesh Joshi",75,4,2,7,M
2925,2925,"Rakesh Bhat",49,10,3,8,M
2926,2926,"Sangeetha Kulkarni",68,15,1,3,F
2927,2927,"Rashmi Patil",53,16,3,10,F
2928,2928,"Vijay Sharma",58,19,3,3,M
2929,2929,"Suresh Sharma",70,9,4,9,M
2930,2930,"Ramya Gowda",26,10,2,1,F
2931,2931,"Kavya Sharma",49,5,2,5,F
2932,2932,"Sunil Gowda",66,2,4,10,M
2933,2933,"Sahana Singh",42,13,2,7,F
2934,2934,"Anusha Hiremath",67,15,5,7,F
2935,2935,"Ramesh Naik",33,16,1,6,M
2936,2936,"Suma Patil",25,3,1,4,F
2937,2937,"Darshan Hiremath",71,9,3,3,M
2938,2938,"Divya Reddy",74,2,1,10,F
2939,2939,"Asha Bhat",60,12,4,4,F
2940,2940,"Abhishek Singh",71,6,3,6,M
2941,2941,"Arun Singh",30,7,1,7,M
2942,2942,"Pradeep Rao",29,4,1,3,M
2943,2943,"Nithin Singh",57,13,2,4,M
2944,2944,"Anil Reddy",30,14,4,7,M
2945,2945,"Shivakumar Naik",38,1,2,1,M
2946,2946,"Darshan Yadav",45,20,5,1,M
2947,2947,"Kavya Joshi",38,12,1,6,F
2948,2948,"Basavaraj Joshi",34,6,1,6,M
2949,2949,"Pradeep Patil",78,3,5,5,M
2950,2950,"Vijay Hiremath",49,11,2,2,M
2951,2951,"Arun Kumar",45,4,2,9,M
2952,2952,"Rekha Gowda",78,15,3,6,F
2953,2953,"Manjunath Kumar",45,2,2,7,M
2954,2954,"Prakash Joshi",55,19,4,4,M
2955,2955,"Suma Hiremath",59,10,2,2,T
2956,2956,"Rashmi Patil",42,2,2,5,F
2957,2957,"Arun Kulkarni",23,6,4,8,M
2958,2958,"Kiran Desai",26,5,3,4,M
2959,2959,"Prakash Kulkarni",62,14,4,10,M
2960,2960,"Kiran Rao",45,14,4,2,M
2961,2961,"Sahana Yadav",41,9,5,8,F
2962,2962,"Karthik Gowda",45,3,5,8,M
2963,2963,"Shivakumar Naik",35,2,5,9,M
2964,2964,"Meghana Kumar",63,7,5,10,F
2965,2965,"Sahana Kulkarni",31,8,3,5,F
2966,2966,"Santosh Desai",19,2,3,9,M
2967,2967,"Nithin Patil",42,13,4,5,M
2968,2968,"Karthik Kulkarni",50,18,5,2,M
2969,2969,"Rekha Rao",29,2,2,1,F
2970,2970,"Prakash Yadav",35,18,5,10,M
2971,2971,"Suresh Kumar",28,14,2,4,M
2972,2972,"Shruthi Kumar",34,9,3,1,F
2973,2973,"Karthik Yadav",27,18,5,5,M
2974,2974,"Ramesh Singh",57,1,4,5,M
2975,2975,"Rekha Hiremath",43,16,4,6,F
2976,2976,"Karthik Bhat",47,2,5,9,M
2977,2977,"Shivakumar Bhat",54,3,1,4,M
2978,2978,"Vinay Rao",33,17,3,3,M
2979,2979,"Shilpa Reddy",76,18,3,9,F
2980,2980,"Abhishek Sharma",30,19,5,5,M
2981,2981,"Shilpa Yadav",36,9,5,2,F
2982,2982,"Rakesh Yadav",23,8,3,6,M
2983,2983,"Karthik Hiremath",69,16,1,2,M
2984,2984,"Basavaraj Yadav",39,20,4,8,M
2985,2985,"Shruthi Gowda",66,18,1,1,F
2986,2986,"Nithin Hegde",59,10,4,1,M
2987,2987,"Shivakumar Yadav",50,15,3,10,M
2988,2988,"Divya Desai",40,15,2,10,F
2989,2989,"Manjunath Naik",62,16,2,8,M
2990,2990,"Suresh Yadav",78,11,4,5,M
2991,2991,"Abhishek Desai",24,8,5,6,M
2992,2992,"Prakash Shetty",57,4,4,3,M
2993,2993,"Pradeep Hegde",70,1,3,2,M
2994,2994,"Basavaraj Bhat",28,19,5,10,M
2995,2995,"Suresh Yadav",68,20,5,9,M
2996,2996,"Abhishek Reddy",36,1,2,5,M
2997,2997,"Prakash Gowda",61,7,3,1,M
2998,2998,"Anil Hegde",47,9,4,1,M
2999,2999,"Puneeth Naik",24,15,3,6,M
3000,3000,"Bhagya Kumar",39,13,4,6,F
3001,3001,"Darshan Gowda",72,17,2,7,M
3002,3002,"Rekha Hegde",19,18,4,5,F
3003,3003,"Ramesh Rao",19,6,1,4,M
3004,3004,"Puneeth Joshi",72,8,5,9,M
3005,3005,"Basavaraj Hiremath",47,20,4,1,M
3006,3006,"Ramesh Kumar",31,14,5,9,M
3007,3007,"Darshan Joshi",31,15,1,7,M
3008,3008,"Manjunath Patil",75,9,1,1,M
3009,3009,"Puneeth Naik",36,14,1,2,M
3010,3010,"Shruthi Singh",58,14,3,10,F
3011,3011,"Ramesh Shetty",40,18,1,5,M
3012,3012,"Vinay Reddy",72,3,5,5,M
3013,3013,"Darshan Kumar",61,16,3,1,M
3014,3014,"Roopa Reddy",25,1,3,6,F
3015,3015,"Swathi Joshi",34,15,4,5,F
3016,3016,"Puneeth Sharma",63,3,4,10,M
3017,3017,"Suresh Kumar",74,6,3,1,M
3018,3018,"Asha Hiremath",67,20,3,3,F
3019,3019,"Darshan Naik",80,14,5,2,M
3020,3020,"Nithin Reddy",25,15,4,5,M
3021,3021,"Pooja Sharma",59,11,3,10,F
3022,3022,"Mahesh Shetty",53,4,1,7,M
3023,3023,"Abhishek Kulkarni",36,1,3,8,M
3024,3024,"Rakesh Desai",36,19,2,4,M
3025,3025,"Bhagya Kumar",75,1,5,9,F
3026,3026,"Shilpa Reddy",54,7,5,4,F
3027,3027,"Nithin Singh",74,16,3,4,T
3028,3028,"Mahesh Bhat",23,9,3,6,M
3029,3029,"Prakash Naik",19,17,2,7,M
3030,3030,"Anil Bhat",57,9,2,3,M
3031,3031,"Karthik Gowda",57,14,5,9,M
3032,3032,"Anusha Patil",60,14,4,10,F
3033,3033,"Mahesh Gowda",41,3,5,4,M
3034,3034,"Puneeth Joshi",40,4,2,5,M
3035,3035,"Vinay Joshi",34,3,2,3,M
3036,3036,"Sahana Bhat",53,8,2,7,T
3037,3037,"Shruthi Patil",24,9,2,8,F
3038,3038,"Santosh Shetty",27,9,2,2,M
3039,3039,"Pooja Joshi",32,18,1,7,F
3040,3040,"Mahesh Hiremath",65,13,1,4,M
3041,3041,"Ramesh Patil",46,5,1,8,M
3042,3042,"Pradeep Gowda",32,8,1,3,T
3043,3043,"Mahesh Rao",40,3,1,4,T
3044,3044,"Vinay Sharma",67,20,5,9,M
3045,3045,"Shilpa Desai",54,15,4,9,F
3046,3046,"Ramesh Hegde",79,16,4,9,M
3047,3047,"Ramya Desai",32,5,2,2,T
3048,3048,"Sangeetha Patil",74,16,1,5,F
3049,3049,"Darshan Shetty",24,20,1,4,M
3050,3050,"Mahesh Gowda",46,19,3,8,M
3051,3051,"Manjunath Sharma",53,4,1,1,M
3052,3052,"Rakesh Hiremath",32,6,5,4,M
3053,3053,"Abhishek Patil",50,14,4,8,M
3054,3054,"Shivakumar Sharma",57,9,5,9,M
3055,3055,"Sudeep Yadav",21,4,2,2,M
3056,3056,"Darshan Bhat",77,1,2,9,M
3057,3057,"Pooja Singh",58,17,2,6,F
3058,3058,"Vijay Singh",39,14,5,6,M
3059,3059,"Rakesh Patil",20,17,1,6,M
3060,3060,"Rekha Singh",69,1,1,3,F
3061,3061,"Santosh Rao",33,6,3,6,M
